cflo,mmus,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011264031.1,NP_080024.3,2.00E-49,162,6.00E-50,162
XP_011264033.1,NP_033119.1,8.00E-28,98.6,2.00E-28,98.6
XP_011264034.1,NP_038936.1,2.00E-165,493,1.00E-165,491
XP_011264036.1,NP_619595.3,5.00E-161,467,3.00E-161,466
XP_011264040.1,NP_082474.1,0,778,0,782
XP_011264048.1,NP_765990.2,1.00E-114,340,3.00E-116,343
XP_011264059.1,NP_035518.1,3.00E-38,145,5.00E-35,134
XP_011264061.1,NP_035518.1,2.00E-38,145,4.00E-35,134
XP_011264062.1,NP_035518.1,2.00E-38,145,4.00E-35,134
XP_011264067.1,NP_001033088.1,2.00E-27,100,1.00E-27,100
XP_011264067.1,NP_031856.1,7.00E-28,100,2.00E-28,100
XP_011264067.1,NP_084339.1,1.00E-28,102,4.00E-29,102
XP_011264067.1,XP_030108104.1,6.00E-27,98.6,2.00E-27,98.6
XP_011264068.1,NP_001033088.1,5.00E-27,99.8,2.00E-27,99.8
XP_011264068.1,NP_031856.1,6.00E-28,100,2.00E-28,100
XP_011264068.1,NP_084339.1,3.00E-28,101,9.00E-29,101
XP_011264068.1,XP_030108104.1,5.00E-27,98.6,1.00E-27,98.6
XP_011264069.2,NP_001038205.1,4.00E-180,532,0,544
XP_011264069.2,NP_001288353.1,2.00E-178,526,0,534
XP_011264069.2,NP_031539.3,2.00E-178,526,0,534
XP_011264069.2,NP_031540.2,2.00E-179,530,0,543
XP_011264069.2,XP_006504859.1,2.00E-178,526,0,534
XP_011264069.2,XP_006509313.1,4.00E-179,531,0,545
XP_011264069.2,XP_006509314.1,3.00E-178,529,0,543
XP_011264069.2,XP_006509315.1,7.00E-180,532,0,545
XP_011264069.2,XP_006509316.1,4.00E-180,532,0,544
XP_011264071.1,NP_001038205.1,1.00E-180,531,0,545
XP_011264071.1,NP_001288353.1,3.00E-179,526,0,535
XP_011264071.1,NP_031539.3,3.00E-179,526,0,535
XP_011264071.1,NP_031540.2,7.00E-180,530,0,543
XP_011264071.1,XP_006504859.1,3.00E-179,526,0,535
XP_011264071.1,XP_006509313.1,5.00E-180,532,0,545
XP_011264071.1,XP_006509314.1,2.00E-179,530,0,543
XP_011264071.1,XP_006509315.1,2.00E-180,532,0,545
XP_011264071.1,XP_006509316.1,1.00E-180,531,0,545
XP_011264074.1,NP_001303601.1,0,993,0,972
XP_011264074.1,NP_032881.1,0,959,0,940
XP_011264074.1,NP_035231.2,0,993,0,973
XP_011264075.1,NP_001303601.1,0,972,0,952
XP_011264075.1,NP_032881.1,0,938,0,919
XP_011264075.1,NP_035231.2,0,971,0,951
XP_011264076.1,NP_690023.1,0,967,0,967
XP_011264080.1,NP_063932.2,2.00E-146,422,1.00E-157,449
XP_011264081.1,NP_080523.2,2.00E-44,149,6.00E-45,149
XP_011264081.1,NP_796104.2,2.00E-44,149,6.00E-45,149
XP_011264084.1,NP_001344941.1,3.00E-169,523,2.00E-175,538
XP_011264084.1,NP_081532.1,3.00E-174,536,2.00E-180,551
XP_011264084.1,XP_006507242.1,1.00E-174,538,0,553
XP_011264084.1,XP_030097823.1,1.00E-169,524,8.00E-176,539
XP_011264085.1,NP_001013044.2,2.00E-160,508,8.00E-149,476
XP_011264085.1,XP_006502212.1,4.00E-160,507,5.00E-149,476
XP_011264086.1,NP_034981.1,2.00E-28,115,1.00E-29,117
XP_011264092.1,NP_001123891.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,NP_001164337.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001164338.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001164339.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001273010.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,NP_001273012.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,NP_001346768.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001346769.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001346770.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001346771.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001346772.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001346773.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001346774.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,NP_001348574.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,NP_034601.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,NP_057886.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,NP_598855.2,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_006502838.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,XP_006502839.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,XP_006502840.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,XP_006515220.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_006520174.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_006520175.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_006520176.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_011243664.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_011243666.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_011243668.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_017172182.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030102672.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_030102673.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_030102674.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_030102675.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_030102676.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_030102677.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_030102678.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_030102679.1,1.00E-125,357,4.00E-126,357
XP_011264092.1,XP_030104502.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104503.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104504.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104505.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104506.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104507.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104508.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104509.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104510.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104511.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104512.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104513.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104514.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104515.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030104516.1,7.00E-125,355,2.00E-125,355
XP_011264092.1,XP_030109084.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,XP_030109085.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,XP_030109086.1,4.00E-122,348,1.00E-122,348
XP_011264092.1,XP_030109087.1,4.00E-122,348,1.00E-122,348
XP_011264094.1,NP_598742.1,0,584,0,583
XP_011264105.1,NP_075737.1,2.00E-113,331,1.00E-118,343
XP_011264106.1,NP_084232.1,4.00E-42,147,1.00E-42,147
XP_011264107.1,NP_001345135.1,2.00E-155,462,2.00E-159,472
XP_011264107.1,NP_033992.2,2.00E-155,462,2.00E-159,472
XP_011264107.1,XP_006521807.1,2.00E-155,462,2.00E-159,472
XP_011264109.2,NP_032776.1,1.00E-73,244,2.00E-76,250
XP_011264110.1,NP_001003717.1,0,799,0,795
XP_011264110.1,NP_780698.2,0,799,0,795
XP_011264110.1,XP_006513700.1,0,800,0,795
XP_011264110.1,XP_006513701.1,0,799,0,795
XP_011264110.1,XP_030100947.1,0,799,0,795
XP_011264111.1,NP_001003717.1,0,804,0,800
XP_011264111.1,NP_780698.2,0,805,0,801
XP_011264111.1,XP_006513700.1,0,805,0,801
XP_011264111.1,XP_006513701.1,0,805,0,800
XP_011264111.1,XP_030100947.1,0,804,0,800
XP_011264112.1,NP_001003717.1,0,797,0,796
XP_011264112.1,NP_780698.2,0,798,0,795
XP_011264112.1,XP_006513700.1,0,797,0,796
XP_011264112.1,XP_006513701.1,0,798,0,796
XP_011264112.1,XP_030100947.1,0,797,0,796
XP_011264115.1,NP_058588.1,3.00E-89,271,9.00E-90,271
XP_011264116.1,NP_058588.1,1.00E-87,266,5.00E-88,266
XP_011264118.1,NP_076134.1,5.00E-169,493,3.00E-164,479
XP_011264119.1,NP_796307.2,0,555,0,555
XP_011264119.1,XP_006517254.1,0,555,0,555
XP_011264121.1,NP_444391.1,2.00E-20,85.1,9.00E-17,73.9
XP_011264125.1,NP_001157676.1,8.00E-34,129,2.00E-40,146
XP_011264125.1,NP_077130.1,8.00E-34,129,2.00E-40,146
XP_011264125.1,XP_006540343.2,1.00E-33,129,3.00E-40,145
XP_011264125.1,XP_017167711.2,2.00E-33,129,5.00E-40,146
XP_011264125.1,XP_017167712.1,8.00E-34,129,2.00E-40,146
XP_011264125.1,XP_017167713.1,8.00E-34,129,2.00E-40,146
XP_011264125.1,XP_017167714.1,8.00E-34,129,2.00E-40,146
XP_011264125.1,XP_017167715.1,8.00E-34,129,2.00E-40,146
XP_011264127.1,NP_001034289.1,3.00E-157,493,9.00E-158,493
XP_011264127.1,NP_666269.2,5.00E-158,495,2.00E-158,495
XP_011264128.1,NP_001034289.1,1.00E-159,499,3.00E-160,500
XP_011264128.1,NP_666269.2,4.00E-158,495,1.00E-158,496
XP_011264131.1,NP_083558.1,3.00E-86,305,1.00E-98,339
XP_011264131.1,XP_011238128.1,3.00E-86,305,1.00E-98,339
XP_011264132.1,NP_083558.1,6.00E-86,304,1.00E-98,339
XP_011264132.1,XP_011238128.1,6.00E-86,304,1.00E-98,339
XP_011264135.1,NP_954669.2,1.00E-14,71.6,4.00E-15,71.2
XP_011264137.1,NP_775272.1,0,536,0,536
XP_011264144.1,NP_062363.1,0,800,0,798
XP_011264144.1,XP_006535203.1,0,793,0,791
XP_011264144.1,XP_006535204.1,0,793,0,791
XP_011264144.1,XP_017176498.1,0,799,0,798
XP_011264145.1,NP_001153510.1,0,958,0,958
XP_011264145.1,NP_001153511.1,0,958,0,958
XP_011264145.1,NP_001153512.1,0,958,0,958
XP_011264145.1,NP_663493.2,0,958,0,958
XP_011264145.1,XP_006496015.1,0,958,0,958
XP_011264145.1,XP_030109554.1,0,958,0,958
XP_011264146.1,NP_001153510.1,0,957,0,957
XP_011264146.1,NP_001153511.1,0,957,0,957
XP_011264146.1,NP_001153512.1,0,957,0,957
XP_011264146.1,NP_663493.2,0,957,0,957
XP_011264146.1,XP_006496015.1,0,957,0,957
XP_011264146.1,XP_030109554.1,0,957,0,957
XP_011264147.1,NP_061266.2,1.00E-79,243,4.00E-91,271
XP_011264150.1,NP_075656.2,1.00E-92,281,4.00E-93,281
XP_011264157.1,NP_620702.1,2.00E-16,75.1,8.00E-17,75.1
XP_011264161.1,XP_006541629.1,6.00E-11,62.4,6.00E-12,63.2
XP_011264161.1,XP_006544981.1,6.00E-11,62.4,6.00E-12,63.2
XP_011264162.1,NP_038861.2,2.00E-47,166,2.00E-49,170
XP_011264163.1,NP_038861.2,1.00E-48,169,4.00E-49,169
XP_011264164.1,NP_035964.1,2.00E-117,355,6.00E-118,355
XP_011264164.1,XP_006509460.1,3.00E-112,342,9.00E-113,342
XP_011264166.1,XP_011246241.1,4.00E-69,243,1.00E-71,249
XP_011264166.1,XP_030108037.1,4.00E-69,243,1.00E-71,249
XP_011264166.1,XP_030108044.1,2.00E-69,244,7.00E-72,249
XP_011264166.1,XP_030108045.1,2.00E-69,244,6.00E-72,250
XP_011264168.1,NP_444298.1,2.00E-17,77.4,5.00E-18,77.4
XP_011264170.1,NP_796325.2,3.00E-64,213,8.00E-65,213
XP_011264172.3,NP_081982.1,0,840,0,841
XP_011264172.3,XP_006515278.2,0,837,0,838
XP_011264172.3,XP_006515279.2,0,837,0,838
XP_011264172.3,XP_006515280.2,0,839,0,841
XP_011264172.3,XP_011242197.1,0,837,0,839
XP_011264173.1,NP_001272436.1,0,792,0,792
XP_011264173.1,NP_034069.2,0,799,0,799
XP_011264174.2,NP_001272436.1,0,762,0,762
XP_011264174.2,NP_034069.2,0,770,0,770
XP_011264181.1,NP_001343457.1,3.00E-90,273,7.00E-91,273
XP_011264181.1,NP_080399.1,3.00E-90,273,7.00E-91,273
XP_011264181.1,XP_006496283.1,3.00E-90,273,7.00E-91,273
XP_011264181.1,XP_006496284.1,3.00E-90,273,7.00E-91,273
XP_011264181.1,XP_006496286.1,3.00E-90,273,7.00E-91,273
XP_011264181.1,XP_030098205.1,3.00E-90,273,7.00E-91,273
XP_011264191.2,NP_032709.1,6.00E-39,129,2.00E-45,144
XP_011264192.1,NP_778174.1,3.00E-25,95.1,8.00E-26,95.1
XP_011264192.1,XP_006520821.1,2.00E-25,94.7,7.00E-26,94.7
XP_011264194.1,NP_001074662.2,7.00E-75,266,2.00E-78,275
XP_011264197.1,NP_955020.2,3.00E-29,129,1.00E-32,139
XP_011264197.1,XP_030100298.1,7.00E-29,128,2.00E-32,137
XP_011264198.1,NP_955020.2,2.00E-28,126,1.00E-31,135
XP_011264198.1,XP_030100298.1,1.00E-27,124,3.00E-31,134
XP_011264199.1,NP_001074662.2,7.00E-75,266,2.00E-78,275
XP_011264202.1,NP_081056.1,4.00E-82,250,4.00E-88,264
XP_011264203.1,NP_766209.1,3.00E-34,128,1.00E-33,124
XP_011264207.1,NP_001074662.2,7.00E-75,266,3.00E-78,274
XP_011264209.1,NP_001107819.1,0,769,0,721
XP_011264209.1,NP_001280229.1,0,773,0,752
XP_011264209.1,NP_001346260.1,0,775,0,754
XP_011264209.1,NP_001346264.1,0,775,0,753
XP_011264209.1,NP_001346265.1,0,779,0,759
XP_011264209.1,NP_001346266.1,0,780,0,761
XP_011264209.1,NP_001346274.1,0,788,0,769
XP_011264209.1,XP_030099305.1,0,749,0,728
XP_011264209.1,XP_030100561.1,0,768,0,718
XP_011264209.1,XP_030100562.1,0,772,0,723
XP_011264209.1,XP_030100563.1,0,775,0,723
XP_011264209.1,XP_030100564.1,0,772,0,721
XP_011264210.1,NP_001107819.1,0,770,0,721
XP_011264210.1,NP_001280229.1,0,775,0,754
XP_011264210.1,NP_001346260.1,0,779,0,757
XP_011264210.1,NP_001346264.1,0,778,0,756
XP_011264210.1,NP_001346265.1,0,783,0,761
XP_011264210.1,NP_001346266.1,0,783,0,763
XP_011264210.1,NP_001346274.1,0,792,0,771
XP_011264210.1,XP_030100561.1,0,768,0,718
XP_011264210.1,XP_030100562.1,0,773,0,723
XP_011264210.1,XP_030100563.1,0,775,0,722
XP_011264210.1,XP_030100564.1,0,772,0,721
XP_011264212.1,NP_001107819.1,0,776,0,727
XP_011264212.1,NP_001280229.1,0,780,0,759
XP_011264212.1,NP_001346260.1,0,784,0,763
XP_011264212.1,NP_001346264.1,0,783,0,761
XP_011264212.1,NP_001346265.1,0,787,0,767
XP_011264212.1,NP_001346266.1,0,789,0,768
XP_011264212.1,NP_001346274.1,0,798,0,776
XP_011264212.1,XP_030100561.1,0,775,0,726
XP_011264212.1,XP_030100562.1,0,780,0,730
XP_011264212.1,XP_030100563.1,0,781,0,731
XP_011264212.1,XP_030100564.1,0,778,0,729
XP_011264213.1,NP_001107819.1,0,768,0,719
XP_011264213.1,NP_001280229.1,0,776,0,749
XP_011264213.1,NP_001346257.1,0,770,0,743
XP_011264213.1,NP_001346260.1,0,781,0,752
XP_011264213.1,NP_001346264.1,0,779,0,753
XP_011264213.1,NP_001346265.1,0,784,0,756
XP_011264213.1,NP_001346266.1,0,785,0,759
XP_011264213.1,NP_001346274.1,0,793,0,766
XP_011264213.1,XP_030100561.1,0,766,0,718
XP_011264213.1,XP_030100562.1,0,770,0,722
XP_011264213.1,XP_030100563.1,0,773,0,722
XP_011264213.1,XP_030100564.1,0,770,0,721
XP_011264214.1,NP_001107819.1,0,770,0,724
XP_011264214.1,NP_001280229.1,0,779,0,754
XP_011264214.1,NP_001280230.1,0,806,0,780
XP_011264214.1,NP_001346257.1,0,772,0,748
XP_011264214.1,NP_001346258.1,0,775,0,750
XP_011264214.1,NP_001346259.1,0,780,0,756
XP_011264214.1,NP_001346260.1,0,782,0,757
XP_011264214.1,NP_001346263.1,0,786,0,759
XP_011264214.1,NP_001346264.1,0,781,0,757
XP_011264214.1,NP_001346265.1,0,786,0,762
XP_011264214.1,NP_001346266.1,0,787,0,764
XP_011264214.1,NP_001346267.1,0,789,0,764
XP_011264214.1,NP_001346268.1,0,789,0,766
XP_011264214.1,NP_001346269.1,0,789,0,763
XP_011264214.1,NP_001346270.1,0,789,0,765
XP_011264214.1,NP_001346271.1,0,800,0,771
XP_011264214.1,NP_001346272.1,0,793,0,768
XP_011264214.1,NP_001346274.1,0,796,0,771
XP_011264214.1,NP_001346275.1,0,798,0,773
XP_011264214.1,NP_083985.2,0,807,0,780
XP_011264214.1,XP_006529992.1,0,770,5.00E-103,363
XP_011264214.1,XP_006530011.1,0,789,0,758
XP_011264214.1,XP_011246409.1,0,780,0,755
XP_011264214.1,XP_011246410.1,0,801,0,770
XP_011264214.1,XP_030099321.1,0,781,0,753
XP_011264214.1,XP_030099328.1,0,797,0,770
XP_011264214.1,XP_030099342.1,0,793,0,765
XP_011264214.1,XP_030099345.1,0,793,0,763
XP_011264214.1,XP_030100561.1,0,768,0,720
XP_011264214.1,XP_030100562.1,0,773,0,725
XP_011264214.1,XP_030100563.1,0,776,0,726
XP_011264214.1,XP_030100564.1,0,773,0,725
XP_011264215.1,NP_001075429.1,0,628,0,578
XP_011264215.1,NP_001273529.1,0,618,3.00E-111,383
XP_011264215.1,NP_001273531.1,0,619,1.00E-109,379
XP_011264215.1,NP_083909.2,0,632,0,583
XP_011264217.1,NP_079592.2,5.00E-22,91.7,1.00E-22,91.7
XP_011264219.1,NP_001019775.1,0,859,0,869
XP_011264219.1,XP_006518432.1,0,853,0,864
XP_011264222.1,NP_080088.1,1.00E-75,241,3.00E-76,241
XP_011264223.1,NP_079785.1,3.00E-75,226,1.00E-75,226
XP_011264224.1,NP_036000.1,4.00E-52,170,1.00E-52,170
XP_011264229.1,NP_080493.2,1.00E-39,134,4.00E-40,134
XP_011264231.2,NP_001345805.1,1.00E-96,330,8.00E-107,357
XP_011264231.2,NP_663608.3,2.00E-101,344,7.00E-112,371
XP_011264231.2,XP_017177753.1,1.00E-101,344,4.00E-112,372
XP_011264232.1,NP_808561.2,2.00E-71,258,5.00E-72,258
XP_011264232.1,XP_006541021.1,2.00E-71,258,5.00E-72,258
XP_011264233.2,NP_849179.1,6.00E-115,339,2.00E-115,339
XP_011264233.2,XP_030103247.1,6.00E-115,339,2.00E-115,339
XP_011264233.2,XP_030103248.1,6.00E-115,339,2.00E-115,339
XP_011264233.2,XP_030103249.1,6.00E-115,339,2.00E-115,339
XP_011264234.1,NP_064384.2,9.00E-66,210,3.00E-66,210
XP_011264237.1,NP_001347035.1,0,893,0,930
XP_011264237.1,NP_660113.1,0,893,0,930
XP_011264240.1,NP_035780.1,6.00E-85,257,2.00E-85,257
XP_011264241.1,NP_001103223.1,2.00E-107,346,2.00E-90,299
XP_011264241.1,NP_001347500.1,2.00E-107,346,2.00E-90,299
XP_011264241.1,NP_001347501.1,2.00E-107,346,2.00E-90,299
XP_011264241.1,NP_001347502.1,2.00E-107,346,2.00E-90,299
XP_011264241.1,NP_001347503.1,2.00E-107,346,2.00E-90,299
XP_011264241.1,NP_001347504.1,2.00E-107,346,2.00E-90,299
XP_011264241.1,NP_705807.2,2.00E-107,346,2.00E-90,299
XP_011264241.1,XP_006541122.1,2.00E-107,346,2.00E-90,299
XP_011264242.1,NP_620090.1,1.00E-08,54.3,1.00E-08,53.1
XP_011264243.1,NP_001103223.1,2.00E-107,345,2.00E-90,299
XP_011264243.1,NP_001347500.1,2.00E-107,345,2.00E-90,299
XP_011264243.1,NP_001347501.1,2.00E-107,345,2.00E-90,299
XP_011264243.1,NP_001347502.1,2.00E-107,345,2.00E-90,299
XP_011264243.1,NP_001347503.1,2.00E-107,345,2.00E-90,299
XP_011264243.1,NP_001347504.1,2.00E-107,345,2.00E-90,299
XP_011264243.1,NP_083486.1,2.00E-100,328,3.00E-86,289
XP_011264243.1,NP_705807.2,2.00E-107,345,2.00E-90,299
XP_011264243.1,XP_006541122.1,2.00E-107,345,2.00E-90,299
XP_011264244.1,NP_001103223.1,3.00E-104,335,1.00E-87,290
XP_011264244.1,NP_001347500.1,3.00E-104,335,1.00E-87,290
XP_011264244.1,NP_001347501.1,3.00E-104,335,1.00E-87,290
XP_011264244.1,NP_001347502.1,3.00E-104,335,1.00E-87,290
XP_011264244.1,NP_001347503.1,3.00E-104,335,1.00E-87,290
XP_011264244.1,NP_001347504.1,3.00E-104,335,1.00E-87,290
XP_011264244.1,NP_705807.2,3.00E-104,335,1.00E-87,290
XP_011264244.1,XP_006541122.1,3.00E-104,335,1.00E-87,290
XP_011264246.1,NP_001342225.1,3.00E-124,374,8.00E-125,374
XP_011264246.1,NP_036088.3,3.00E-124,374,8.00E-125,374
XP_011264246.1,XP_006498126.1,3.00E-124,374,8.00E-125,374
XP_011264246.1,XP_006498127.1,3.00E-124,374,8.00E-125,374
XP_011264248.1,NP_062723.1,4.00E-73,218,1.00E-73,218
XP_011264248.1,NP_065615.1,2.00E-70,211,7.00E-71,211
XP_011264250.1,NP_033522.1,3.00E-35,122,1.00E-40,134
XP_011264250.1,NP_033523.1,5.00E-37,127,5.00E-44,143
XP_011264252.1,NP_033522.1,5.00E-35,121,4.00E-41,135
XP_011264252.1,NP_033523.1,7.00E-37,126,1.00E-44,144
XP_011264253.1,NP_033522.1,5.00E-35,121,4.00E-41,135
XP_011264253.1,NP_033523.1,7.00E-37,126,1.00E-44,144
XP_011264257.1,NP_034030.2,0,749,0,788
XP_011264257.1,XP_017172351.1,0,742,0,781
XP_011264258.1,NP_034030.2,0,746,0,786
XP_011264258.1,XP_017172351.1,0,740,0,778
XP_011264259.1,NP_034030.2,0,745,0,785
XP_011264259.1,XP_017172351.1,0,738,0,777
XP_011264260.1,NP_034030.2,0,754,0,794
XP_011264260.1,XP_017172351.1,0,747,0,786
XP_011264261.1,NP_034030.2,0,754,0,794
XP_011264261.1,XP_017172351.1,0,747,0,786
XP_011264267.1,NP_001264042.1,9.00E-40,135,2.00E-39,133
XP_011264267.1,NP_033105.1,2.00E-41,139,2.00E-41,137
XP_011264272.1,NP_077795.2,2.00E-127,373,5.00E-128,373
XP_011264272.1,XP_006534585.1,2.00E-127,373,5.00E-128,373
XP_011264274.1,NP_848756.2,0,622,0,651
XP_011264275.2,NP_001295073.1,2.00E-109,340,5.00E-110,340
XP_011264275.2,NP_084461.1,2.00E-109,341,5.00E-110,341
XP_011264276.1,NP_001032815.1,9.00E-51,174,9.00E-51,173
XP_011264276.1,NP_001258435.1,1.00E-48,170,2.00E-47,166
XP_011264276.1,NP_034082.1,5.00E-51,177,1.00E-50,174
XP_011264276.1,NP_598589.2,6.00E-51,176,6.00E-51,175
XP_011264276.1,XP_006495713.1,5.00E-51,177,1.00E-50,174
XP_011264276.1,XP_006495714.1,6.00E-51,176,6.00E-51,175
XP_011264276.1,XP_006495715.1,6.00E-51,175,4.00E-50,172
XP_011264276.1,XP_006525619.1,1.00E-48,170,2.00E-47,166
XP_011264276.1,XP_017169569.1,5.00E-51,177,1.00E-50,174
XP_011264276.1,XP_017169588.1,6.00E-51,176,6.00E-51,175
XP_011264282.1,NP_852080.3,1.00E-148,491,2.00E-147,486
XP_011264282.1,XP_006527112.1,1.00E-148,490,2.00E-147,486
XP_011264282.1,XP_006527114.1,1.00E-149,490,3.00E-148,485
XP_011264282.1,XP_006527115.1,5.00E-150,488,8.00E-149,483
XP_011264283.1,NP_852080.3,1.00E-148,491,2.00E-147,486
XP_011264283.1,XP_006527112.1,2.00E-148,489,3.00E-147,485
XP_011264283.1,XP_006527114.1,2.00E-149,489,2.00E-148,485
XP_011264283.1,XP_006527115.1,2.00E-150,489,7.00E-149,483
XP_011264284.1,NP_001032815.1,2.00E-51,176,1.00E-51,175
XP_011264284.1,NP_001258435.1,3.00E-49,172,5.00E-48,167
XP_011264284.1,NP_034082.1,7.00E-52,179,6.00E-51,175
XP_011264284.1,NP_598589.2,1.00E-51,178,1.00E-51,177
XP_011264284.1,XP_006495713.1,7.00E-52,179,6.00E-51,175
XP_011264284.1,XP_006495714.1,1.00E-51,178,1.00E-51,177
XP_011264284.1,XP_006495715.1,1.00E-51,177,6.00E-51,174
XP_011264284.1,XP_006525619.1,3.00E-49,172,5.00E-48,167
XP_011264284.1,XP_017169569.1,7.00E-52,179,6.00E-51,175
XP_011264284.1,XP_017169588.1,1.00E-51,178,1.00E-51,177
XP_011264285.2,NP_079847.1,2.00E-32,115,4.00E-39,131
XP_011264286.1,NP_598559.2,6.00E-104,334,4.00E-104,333
XP_011264293.1,NP_001032815.1,2.00E-49,171,6.00E-49,167
XP_011264293.1,NP_001258435.1,2.00E-47,166,1.00E-45,161
XP_011264293.1,NP_034082.1,1.00E-48,170,3.00E-48,167
XP_011264293.1,NP_598589.2,5.00E-50,173,2.00E-49,170
XP_011264293.1,XP_006495713.1,1.00E-48,170,3.00E-48,167
XP_011264293.1,XP_006495714.1,5.00E-50,173,2.00E-49,170
XP_011264293.1,XP_006495715.1,4.00E-48,167,3.00E-48,166
XP_011264293.1,XP_006525619.1,2.00E-47,166,1.00E-45,161
XP_011264293.1,XP_017169569.1,1.00E-48,170,3.00E-48,167
XP_011264293.1,XP_017169588.1,5.00E-50,173,2.00E-49,170
XP_011264295.1,NP_001074816.1,2.00E-171,514,1.00E-171,513
XP_011264295.1,NP_001239565.1,2.00E-171,514,1.00E-171,513
XP_011264295.1,NP_001239566.1,2.00E-171,514,1.00E-171,513
XP_011264295.1,NP_705734.4,8.00E-171,514,2.00E-170,512
XP_011264295.1,XP_006514111.1,2.00E-171,514,1.00E-171,513
XP_011264295.1,XP_006514112.1,2.00E-171,514,1.00E-171,513
XP_011264295.1,XP_006514114.1,2.00E-171,514,1.00E-171,513
XP_011264295.1,XP_011241855.1,2.00E-171,514,1.00E-171,513
XP_011264295.1,XP_017171511.1,2.00E-170,514,8.00E-170,511
XP_011264295.1,XP_030103678.1,8.00E-171,514,2.00E-170,512
XP_011264296.1,NP_001074816.1,2.00E-171,514,1.00E-171,513
XP_011264296.1,NP_001239565.1,2.00E-171,514,1.00E-171,513
XP_011264296.1,NP_001239566.1,2.00E-171,514,1.00E-171,513
XP_011264296.1,NP_705734.4,8.00E-171,514,2.00E-170,512
XP_011264296.1,XP_006514111.1,2.00E-171,514,1.00E-171,513
XP_011264296.1,XP_006514112.1,2.00E-171,514,1.00E-171,513
XP_011264296.1,XP_006514114.1,2.00E-171,514,1.00E-171,513
XP_011264296.1,XP_011241855.1,2.00E-171,514,1.00E-171,513
XP_011264296.1,XP_017171511.1,2.00E-170,514,8.00E-170,511
XP_011264296.1,XP_030103678.1,8.00E-171,514,2.00E-170,512
XP_011264297.1,NP_001074816.1,2.00E-171,514,1.00E-171,513
XP_011264297.1,NP_001239565.1,2.00E-171,514,1.00E-171,513
XP_011264297.1,NP_001239566.1,2.00E-171,514,1.00E-171,513
XP_011264297.1,NP_705734.4,8.00E-171,514,2.00E-170,512
XP_011264297.1,XP_006514111.1,2.00E-171,514,1.00E-171,513
