cflo,sinv,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_019885098.1,XP_025993689.1,0,2968,0,2939
XP_019885098.1,XP_025993690.1,0,2917,0,2885
XP_019885098.1,XP_025993691.1,0,2905,0,2873
XP_019885098.1,XP_025993692.1,0,2875,0,2841
XP_019885098.1,XP_025993693.1,0,2830,0,2791
XP_019885098.1,XP_025993694.1,0,2835,0,2821
XP_019885098.1,XP_025993695.1,0,2820,0,2807
XP_019885098.1,XP_025993697.1,0,2838,0,2821
XP_019885099.1,XP_025993687.1,0,2936,0,2903
XP_019885099.1,XP_025993688.1,0,2924,0,2892
XP_019885099.1,XP_025993689.1,0,2916,0,2883
XP_019885099.1,XP_025993690.1,0,2947,0,2915
XP_019885099.1,XP_025993691.1,0,2935,0,2904
XP_019885099.1,XP_025993692.1,0,2849,0,2813
XP_019885099.1,XP_025993693.1,0,2858,0,2826
XP_019885099.1,XP_025993694.1,0,2805,0,2796
XP_019885099.1,XP_025993696.1,0,2865,0,2865
XP_019885099.1,XP_025993697.1,0,2812,0,2798
XP_019885100.1,XP_025993687.1,0,2924,0,2892
XP_019885100.1,XP_025993688.1,0,2930,0,2898
XP_019885100.1,XP_025993689.1,0,2905,0,2872
XP_019885100.1,XP_025993690.1,0,2935,0,2904
XP_019885100.1,XP_025993691.1,0,2941,0,2908
XP_019885100.1,XP_025993692.1,0,2837,0,2801
XP_019885100.1,XP_025993693.1,0,2845,0,2813
XP_019885100.1,XP_025993695.1,0,2799,0,2790
XP_019885100.1,XP_025993697.1,0,2800,0,2785
XP_019885101.1,XP_025993687.1,0,2929,0,2929
XP_019885101.1,XP_025993688.1,0,2916,0,2916
XP_019885101.1,XP_025993689.1,0,2908,0,2908
XP_019885101.1,XP_025993690.1,0,2885,0,2885
XP_019885101.1,XP_025993691.1,0,2873,0,2873
XP_019885101.1,XP_025993696.1,0,3007,0,3007
XP_019885102.2,XP_025993680.1,0,9168,0,9180
XP_019885105.1,XP_011155807.1,0,1492,0,1476
XP_019885105.1,XP_025993160.1,0,1485,0,1467
XP_019885106.1,XP_011155807.1,0,1486,0,1468
XP_019885106.1,XP_025993160.1,0,1491,0,1473
XP_019885107.2,XP_025991032.1,0,679,0,679
XP_019885108.1,XP_011168552.1,0,1371,0,1361
XP_019885108.1,XP_025988242.1,0,1378,0,1369
XP_019885109.1,XP_011173194.1,0,858,0,858
XP_019885132.1,XP_011175416.1,0,670,0,670
XP_019885132.1,XP_025988067.1,0,670,0,670
XP_019885138.2,XP_025987901.1,3.00E-137,395,5.00E-141,405
XP_019885140.1,XP_011171980.1,1.00E-73,219,2.00E-73,219
XP_019885141.2,XP_025987860.1,0,1217,0,1234
XP_019885141.2,XP_025987861.1,0,1217,0,1234
XP_019885141.2,XP_025987862.1,0,1217,0,1234
XP_019885141.2,XP_025987863.1,0,1217,0,1234
XP_019885141.2,XP_025987864.1,0,1217,0,1234
XP_019885144.1,XP_011172041.1,0,921,0,921
XP_019885144.1,XP_025987925.1,0,921,0,921
XP_019885145.1,XP_011172042.1,0,881,0,881
XP_019885146.1,XP_011172039.1,1.00E-107,307,1.00E-107,307
XP_019885152.2,XP_025993826.1,0,2137,0,2135
XP_019885152.2,XP_025993827.1,0,2219,0,2215
XP_019885162.1,XP_011164446.1,0,692,0,692
XP_019885162.1,XP_025993819.1,0,692,0,692
XP_019885162.1,XP_025993820.1,0,692,0,692
XP_019885162.1,XP_025993821.1,0,692,0,692
XP_019885162.1,XP_025993822.1,0,692,0,692
XP_019885162.1,XP_025993823.1,0,692,0,692
XP_019885162.1,XP_025993824.1,0,692,0,692
XP_019885165.1,XP_025994217.1,0,4031,0,4031
XP_019885166.1,XP_025994221.1,0,4041,0,4041
XP_019885167.1,XP_025994226.1,0,3678,0,3719
XP_019885169.2,XP_025994213.1,0,3817,0,3863
XP_019885169.2,XP_025994218.1,0,3725,0,3766
XP_019885169.2,XP_025994220.1,0,3692,0,3736
XP_019885169.2,XP_025994222.1,0,3719,0,3765
XP_019885169.2,XP_025994223.1,0,3699,0,3745
XP_019885169.2,XP_025994224.1,0,3736,0,3779
XP_019885169.2,XP_025994225.1,0,3681,0,3724
XP_019885170.2,XP_025994213.1,0,3817,0,3859
XP_019885170.2,XP_025994218.1,0,3727,0,3772
XP_019885170.2,XP_025994220.1,0,3691,0,3737
XP_019885170.2,XP_025994222.1,0,3721,0,3767
XP_019885170.2,XP_025994223.1,0,3703,0,3748
XP_019885170.2,XP_025994224.1,0,3724,0,3771
XP_019885170.2,XP_025994225.1,0,3675,0,3723
XP_019885171.1,XP_011176307.1,4.00E-130,368,4.00E-130,368
XP_019885173.1,XP_011176316.1,2.00E-173,492,5.00E-169,481
XP_019885173.1,XP_011176317.1,2.00E-173,492,5.00E-169,481
XP_019885173.1,XP_011176318.1,2.00E-173,492,5.00E-169,481
XP_019885174.2,XP_011176325.2,0,2777,0,2749
XP_019885174.2,XP_025991114.1,0,2771,0,2742
XP_019885175.1,XP_011165962.1,0,1105,0,1105
XP_019885177.1,XP_011170202.1,0,1642,0,1622
XP_019885182.2,XP_011162950.1,6.00E-142,414,5.00E-148,430
XP_019885188.1,XP_011162958.1,0,1308,0,1307
XP_019885190.1,XP_025991978.1,0,1395,0,1435
XP_019885191.2,XP_025988088.1,0,694,0,697
XP_019885191.2,XP_025988089.1,0,694,0,697
XP_019885193.1,XP_011157714.1,0,1137,0,1137
XP_019885193.1,XP_025992453.1,0,1137,0,1137
XP_019885194.1,XP_011157709.1,0,2013,0,1940
XP_019885194.1,XP_011157710.1,0,2023,0,1951
XP_019885194.1,XP_011157712.1,0,2004,0,1931
XP_019885195.1,XP_011162555.1,0,657,0,657
XP_019885200.1,XP_011161576.1,0,811,0,833
XP_019885201.1,XP_011161576.1,0,811,0,833
XP_019885205.1,XP_011173632.1,0,2236,0,2236
XP_019885206.1,XP_011173632.1,0,2236,0,2236
XP_019885207.1,XP_011173632.1,0,2236,0,2236
XP_019885208.1,XP_011173632.1,0,2236,0,2236
XP_019885209.1,XP_011173633.1,3.00E-178,494,3.00E-178,494
XP_019885211.1,XP_011167933.1,7.00E-175,491,8.00E-175,491
XP_019885211.1,XP_011167934.1,6.00E-175,491,7.00E-175,491
XP_019885211.1,XP_011167935.1,1.00E-174,490,1.00E-174,490
XP_019885211.1,XP_011167936.1,8.00E-175,490,9.00E-175,490
XP_019885211.1,XP_011167937.1,8.00E-175,490,9.00E-175,490
XP_019885212.1,XP_011155511.2,4.00E-144,414,5.00E-144,414
XP_019885213.1,XP_025986992.1,0,734,0,734
XP_019885221.2,XP_025992006.1,0,739,0,739
XP_019885221.2,XP_025992007.1,0,739,0,739
XP_019885223.1,XP_011167590.1,2.00E-53,164,2.00E-53,164
XP_019885224.2,XP_011161397.1,0,1090,0,1090
XP_019885224.2,XP_011161398.1,0,1090,0,1090
XP_019885224.2,XP_011161399.1,0,1068,0,1068
XP_019885225.2,XP_011161400.1,0,1035,0,1035
XP_019885226.1,XP_025993426.1,1.00E-172,479,1.00E-172,479
XP_019885228.1,XP_025996347.1,0,1947,0,1928
XP_019885228.1,XP_025996348.1,0,1913,0,1894
XP_019885228.1,XP_025996349.1,0,1979,0,1962
XP_019885228.1,XP_025996350.1,0,1946,0,1929
XP_019885229.1,XP_025996347.1,0,1878,0,1859
XP_019885229.1,XP_025996348.1,0,1844,0,1826
XP_019885229.1,XP_025996351.1,0,1877,0,1861
XP_019885231.1,XP_011163175.1,0,1882,0,1902
XP_019885231.1,XP_011163177.1,0,1882,0,1902
XP_019885233.1,XP_011161406.1,0,1645,0,1690
XP_019885233.1,XP_025993420.1,0,1642,0,1686
XP_019885235.2,XP_025997264.1,0,1087,0,1093
XP_019885238.2,XP_011167659.1,0,521,0,521
XP_019885240.2,XP_025986569.1,0,873,0,839
XP_019885252.1,XP_025988037.1,1.00E-35,122,8.00E-36,122
XP_019885262.2,XP_011167259.1,0,1419,0,1344
XP_019885262.2,XP_025993724.1,0,1428,0,1354
XP_019885262.2,XP_025993725.1,0,1428,0,1354
XP_019885263.1,XP_025994810.1,0,1353,0,1353
XP_019885271.1,XP_025991158.1,0,4108,0,4108
XP_019885271.1,XP_025991159.1,0,4112,0,4112
XP_019885271.1,XP_025991160.1,0,4113,0,4113
XP_019885271.1,XP_025991161.1,0,4112,0,4112
XP_019885271.1,XP_025991162.1,0,4071,0,4071
XP_019885272.1,XP_025991158.1,0,4091,0,4091
XP_019885272.1,XP_025991159.1,0,4098,0,4098
XP_019885272.1,XP_025991160.1,0,4071,0,4071
XP_019885272.1,XP_025991161.1,0,4075,0,4075
XP_019885272.1,XP_025991162.1,0,4098,0,4098
XP_019885273.1,XP_025991164.1,0,3320,0,3320
XP_019885275.2,XP_011159547.1,0,860,0,860
XP_019885276.1,XP_025995581.1,0,835,0,835
XP_019885276.1,XP_025995582.1,0,840,0,840
XP_019885280.1,XP_011160964.1,0,941,0,941
XP_019885281.1,XP_011160960.1,0,1204,0,1176
XP_019885282.1,XP_011160963.1,0,1219,0,1184
XP_019885283.1,XP_011160962.1,0,1111,0,1110
XP_019885284.1,XP_011160974.1,0,674,0,674
XP_019885284.1,XP_011160975.1,0,674,0,674
XP_019885284.1,XP_025990797.1,0,674,0,674
XP_019885288.1,XP_025991181.1,0,667,0,659
XP_019885298.1,XP_025992730.1,0,1065,0,1436
XP_019885299.1,XP_025992730.1,0,1045,0,1415
XP_019885300.1,XP_011159484.1,0,568,0,568
XP_019885300.1,XP_011159485.1,0,568,0,568
XP_019885303.1,XP_011168352.1,1.00E-56,174,1.00E-56,174
XP_019885303.1,XP_025989030.1,1.00E-56,174,1.00E-56,174
XP_019885303.1,XP_025989031.1,1.00E-56,174,1.00E-56,174
XP_019885303.1,XP_025989032.1,1.00E-56,174,1.00E-56,174
XP_019885311.1,XP_011171454.1,0,1640,0,1640
XP_019885311.1,XP_011171455.1,0,1627,0,1628
XP_019885311.1,XP_011171461.1,0,1645,0,1645
XP_019885311.1,XP_025994383.1,0,1661,0,1661
XP_019885311.1,XP_025994384.1,0,1650,0,1650
XP_019885311.1,XP_025994385.1,0,1676,0,1677
XP_019885311.1,XP_025994386.1,0,1676,0,1677
XP_019885311.1,XP_025994387.1,0,1676,0,1677
XP_019885311.1,XP_025994388.1,0,1667,0,1667
XP_019885311.1,XP_025994389.1,0,1648,0,1648
XP_019885314.2,XP_011157760.1,0,3027,0,3027
XP_019885314.2,XP_025987251.1,0,3017,0,3017
XP_019885316.1,XP_011161229.1,0,1078,0,1069
XP_019885316.1,XP_011161230.1,0,1077,0,1066
XP_019885316.1,XP_025991417.1,0,1079,0,1069
XP_019885317.1,XP_011161229.1,0,1080,0,1070
XP_019885317.1,XP_011161230.1,0,1075,0,1065
XP_019885317.1,XP_025991417.1,0,1077,0,1066
XP_019885318.1,XP_011173170.2,0,520,0,520
XP_019885318.1,XP_025997825.1,0,520,0,520
XP_019885320.1,XP_011161247.1,0,531,0,531
XP_019885320.1,XP_011161248.1,0,531,0,531
XP_019885321.1,XP_025996141.1,0,1663,0,1681
XP_019885321.1,XP_025996142.1,0,1663,0,1681
XP_019885321.1,XP_025996143.1,0,1650,0,1669
XP_019885321.1,XP_025996144.1,0,1621,0,1639
XP_019885321.1,XP_025996145.1,0,1609,0,1627
XP_019885322.1,XP_025996141.1,0,1621,0,1639
XP_019885322.1,XP_025996142.1,0,1621,0,1639
XP_019885322.1,XP_025996143.1,0,1609,0,1626
XP_019885322.1,XP_025996144.1,0,1633,0,1649
XP_019885322.1,XP_025996145.1,0,1619,0,1637
XP_019885327.2,XP_011163793.1,6.00E-121,347,7.00E-121,347
XP_019885327.2,XP_025990237.1,9.00E-121,347,1.00E-120,347
XP_019885332.2,XP_011167173.2,3.00E-103,305,2.00E-101,300
XP_019885333.1,XP_011167176.1,5.00E-06,42.4,6.00E-06,42
XP_019885333.1,XP_011167178.1,5.00E-06,42.4,6.00E-06,42
XP_019885333.1,XP_011167179.1,5.00E-06,42.4,6.00E-06,42
XP_019885333.1,XP_011167180.1,5.00E-06,42.4,6.00E-06,42
XP_019885333.1,XP_025993777.1,5.00E-06,42.4,6.00E-06,42
XP_019885334.2,XP_025996802.1,0,1377,0,1368
XP_019885334.2,XP_025996803.1,0,1377,0,1368
XP_019885334.2,XP_025996804.1,0,1370,0,1362
XP_019885334.2,XP_025996805.1,0,1337,0,1330
XP_019885336.2,XP_025996802.1,0,1377,0,1368
XP_019885336.2,XP_025996803.1,0,1377,0,1368
XP_019885336.2,XP_025996804.1,0,1370,0,1362
XP_019885336.2,XP_025996805.1,0,1337,0,1330
XP_019885337.2,XP_025996802.1,0,1377,0,1368
XP_019885337.2,XP_025996803.1,0,1377,0,1368
XP_019885337.2,XP_025996804.1,0,1370,0,1362
XP_019885337.2,XP_025996805.1,0,1337,0,1330
XP_019885338.2,XP_025996802.1,0,1377,0,1368
XP_019885338.2,XP_025996803.1,0,1377,0,1368
XP_019885338.2,XP_025996804.1,0,1370,0,1362
XP_019885338.2,XP_025996805.1,0,1337,0,1330
XP_019885339.2,XP_025996802.1,0,1377,0,1368
XP_019885339.2,XP_025996803.1,0,1377,0,1368
XP_019885339.2,XP_025996804.1,0,1370,0,1362
XP_019885339.2,XP_025996805.1,0,1337,0,1330
XP_019885341.2,XP_025996802.1,0,1377,0,1368
XP_019885341.2,XP_025996803.1,0,1377,0,1368
XP_019885341.2,XP_025996804.1,0,1370,0,1362
XP_019885341.2,XP_025996805.1,0,1337,0,1330
XP_019885343.1,XP_011175427.1,0,742,0,753
XP_019885344.1,XP_011167144.1,5.00E-103,309,6.00E-110,327
XP_019885344.1,XP_011167145.1,5.00E-103,309,6.00E-110,327
XP_019885344.1,XP_011167146.1,5.00E-103,309,6.00E-110,327
XP_019885345.1,XP_011167144.1,5.00E-103,309,6.00E-110,327
XP_019885345.1,XP_011167145.1,5.00E-103,309,6.00E-110,327
XP_019885345.1,XP_011167146.1,5.00E-103,309,6.00E-110,327
XP_019885348.2,XP_025996802.1,0,1377,0,1368
XP_019885348.2,XP_025996803.1,0,1377,0,1368
XP_019885348.2,XP_025996804.1,0,1370,0,1362
XP_019885348.2,XP_025996805.1,0,1337,0,1330
XP_019885352.1,XP_011158606.1,0,972,0,974
XP_019885353.1,XP_025989310.1,1.00E-156,439,1.00E-166,464
XP_019885354.1,XP_025989311.1,1.00E-130,370,4.00E-141,397
XP_019885355.1,XP_025989312.1,8.00E-130,368,1.00E-140,395
XP_019885366.2,XP_011164113.1,0,998,0,990
XP_019885368.1,XP_011169594.1,0,605,0,605
XP_019885368.1,XP_011169595.1,0,605,0,605
XP_019885368.1,XP_011169597.1,0,605,0,605
XP_019885370.1,XP_011175978.1,0,632,0,632
XP_019885376.2,XP_011159102.1,0,619,0,635
XP_019885377.1,XP_025989194.1,0,3689,0,3632
XP_019885377.1,XP_025989195.1,0,3634,0,3576
XP_019885377.1,XP_025989196.1,0,3674,0,3618
XP_019885377.1,XP_025989197.1,0,3666,0,3608
XP_019885377.1,XP_025989199.1,0,3674,0,3623
XP_019885377.1,XP_025989200.1,0,3689,0,3637
XP_019885377.1,XP_025989201.1,0,3634,0,3583
XP_019885377.1,XP_025989202.1,0,3650,0,3598
XP_019885377.1,XP_025989203.1,0,3655,0,3598
XP_019885377.1,XP_025989204.1,0,3672,0,3612
XP_019885377.1,XP_025989205.1,0,3615,0,3559
XP_019885377.1,XP_025989206.1,0,3628,0,3575
XP_019885377.1,XP_025989207.1,0,3642,0,3600
XP_019885377.1,XP_025989208.1,0,3657,0,3616
XP_019885377.1,XP_025989210.1,0,3629,0,3579
XP_019885378.1,XP_025989194.1,0,3635,0,3573
XP_019885378.1,XP_025989195.1,0,3691,0,3632
XP_019885378.1,XP_025989196.1,0,3648,0,3588
XP_019885378.1,XP_025989197.1,0,3638,0,3579
XP_019885378.1,XP_025989199.1,0,3652,0,3594
XP_019885378.1,XP_025989200.1,0,3634,0,3578
XP_019885378.1,XP_025989201.1,0,3691,0,3637
XP_019885378.1,XP_025989202.1,0,3674,0,3624
XP_019885378.1,XP_025989203.1,0,3631,0,3570
XP_019885378.1,XP_025989204.1,0,3614,0,3552
XP_019885378.1,XP_025989205.1,0,3670,0,3612
XP_019885378.1,XP_025989206.1,0,3655,0,3596
XP_019885378.1,XP_025989207.1,0,3614,0,3570
XP_019885378.1,XP_025989208.1,0,3598,0,3557
XP_019885378.1,XP_025989210.1,0,3656,0,3605
XP_019885379.1,XP_025989194.1,0,3652,0,3560
XP_019885379.1,XP_025989195.1,0,3678,0,3587
XP_019885379.1,XP_025989196.1,0,3635,0,3544
XP_019885379.1,XP_025989197.1,0,3628,0,3536
XP_019885379.1,XP_025989199.1,0,3638,0,3549
XP_019885379.1,XP_025989200.1,0,3652,0,3568
XP_019885379.1,XP_025989201.1,0,3678,0,3593
XP_019885379.1,XP_025989202.1,0,3696,0,3608
XP_019885379.1,XP_025989203.1,0,3615,0,3524
XP_019885379.1,XP_025989204.1,0,3631,0,3541
XP_019885379.1,XP_025989205.1,0,3658,0,3565
XP_019885379.1,XP_025989206.1,0,3677,0,3582
XP_019885379.1,XP_025989207.1,0,3600,0,3528
XP_019885379.1,XP_025989208.1,0,3616,0,3543
XP_019885379.1,XP_025989210.1,0,3678,0,3588
XP_019885380.1,XP_011159113.2,0,583,0,585
XP_019885381.1,XP_025992997.1,0,5918,0,5934
XP_019885382.1,XP_025992997.1,0,5918,0,5934
XP_019885383.2,XP_025993016.1,0,1324,0,1331
XP_019885387.1,XP_011159832.2,0,916,0,910
XP_019885387.1,XP_011173742.2,0,916,0,910
XP_019885387.1,XP_025992500.1,0,916,0,910
XP_019885387.1,XP_025992503.1,0,912,0,906
XP_019885390.1,XP_025993563.1,5.00E-126,372,3.00E-126,372
XP_019885390.1,XP_025996032.1,5.00E-129,379,3.00E-129,379
XP_019885392.1,XP_025993563.1,5.00E-126,372,3.00E-126,372
XP_019885392.1,XP_025996032.1,5.00E-129,379,3.00E-129,379
XP_019885397.2,XP_025989686.1,4.00E-72,217,5.00E-72,217
XP_019885401.2,XP_025989636.1,8.00E-152,427,8.00E-152,427
XP_019885402.1,XP_011176336.1,2.00E-177,496,2.00E-177,496
XP_019885402.1,XP_025993881.1,2.00E-177,496,2.00E-177,496
XP_019885403.1,XP_025989608.1,8.00E-136,391,1.00E-136,393
XP_019885404.2,XP_011159145.1,3.00E-67,220,7.00E-76,243
XP_019885408.2,XP_011164804.2,0,1140,0,1135
XP_019885409.2,XP_011164804.2,0,1152,0,1150
XP_019885410.1,XP_011164852.1,0,1478,0,1478
XP_019885413.2,XP_011175614.1,0,4272,0,4273
XP_019885413.2,XP_025989841.1,0,4282,0,4281
XP_019885415.1,XP_011167704.2,0,1196,0,1201
XP_019885415.1,XP_025993626.1,0,1202,0,1202
XP_019885415.1,XP_025993627.1,0,1199,0,1199
XP_019885422.1,XP_011157982.1,0,1780,0,1780
XP_019885422.1,XP_011157984.1,0,1783,0,1783
XP_019885422.1,XP_025986657.1,0,1783,0,1783
XP_019885423.1,XP_011157994.1,0,1130,0,1142
XP_019885423.1,XP_011157995.1,0,1127,0,1151
XP_019885423.1,XP_011157996.1,0,1145,0,1155
XP_019885423.1,XP_011157997.1,0,1141,0,1164
XP_019885424.1,XP_025986542.1,0,3775,0,3799
XP_019885424.1,XP_025986543.1,0,3783,0,3806
XP_019885424.1,XP_025986544.1,0,3717,0,3736
XP_019885424.1,XP_025986546.1,0,3691,0,3712
XP_019885424.1,XP_025986547.1,0,3668,0,3719
XP_019885425.1,XP_025986542.1,0,3785,0,3807
XP_019885425.1,XP_025986543.1,0,3791,0,3814
XP_019885425.1,XP_025986544.1,0,3724,0,3743
XP_019885425.1,XP_025986546.1,0,3700,0,3721
XP_019885425.1,XP_025986547.1,0,3671,0,3723
XP_019885426.1,XP_025986542.1,0,3692,0,3712
XP_019885426.1,XP_025986543.1,0,3699,0,3722
XP_019885426.1,XP_025986544.1,0,3628,0,3650
XP_019885426.1,XP_025986546.1,0,3702,0,3726
XP_019885426.1,XP_025986547.1,0,3581,0,3633
XP_019885427.1,XP_025986542.1,0,3699,0,3697
XP_019885427.1,XP_025986543.1,0,3710,0,3704
XP_019885427.1,XP_025986544.1,0,3640,0,3634
XP_019885427.1,XP_025986546.1,0,3616,0,3609
XP_019885427.1,XP_025986547.1,0,3686,0,3710
XP_019885428.1,XP_025986548.1,0,3487,0,3487
XP_019885429.1,XP_011167996.1,0,2224,0,2246
XP_019885437.2,XP_011167298.2,0,3889,0,3844
XP_019885437.2,XP_025993707.1,0,3889,0,3844
XP_019885437.2,XP_025993708.1,0,3818,0,3771
XP_019885442.2,XP_011167300.1,0,972,0,990
XP_019885443.2,XP_011167300.1,0,972,0,990
XP_019885446.1,XP_011167309.2,0,642,0,642
XP_019885448.1,XP_025993714.1,1.00E-146,418,7.00E-134,385
XP_019885448.1,XP_025993716.1,1.00E-146,418,7.00E-134,385
XP_019885448.1,XP_025993717.1,1.00E-146,418,7.00E-134,385
XP_019885448.1,XP_025993718.1,1.00E-146,418,7.00E-134,385
XP_019885450.1,XP_011167275.1,0,1941,0,1927
XP_019885450.1,XP_011167276.1,0,1946,0,1932
XP_019885454.1,XP_011156507.1,5.00E-168,478,6.00E-168,478
XP_019885454.1,XP_011156508.1,5.00E-168,478,7.00E-168,478
XP_019885457.1,XP_025986879.1,0,1528,0,1528
XP_019885457.1,XP_025986880.1,0,1528,0,1528
XP_019885457.1,XP_025986881.1,0,1528,0,1528
XP_019885457.1,XP_025986882.1,0,1456,0,1456
XP_019885459.1,XP_025986954.1,0,758,0,773
XP_019885459.1,XP_025986955.1,0,762,0,777
XP_019885461.1,XP_011162108.1,0,883,0,883
XP_019885461.1,XP_011162109.1,0,891,0,891
XP_019885463.2,XP_011162104.1,0,609,0,609
XP_019885464.1,XP_011162149.1,7.00E-150,424,8.00E-150,424
XP_019885464.1,XP_011162152.1,3.00E-152,430,4.00E-152,430
XP_019885464.1,XP_025986923.1,3.00E-144,412,4.00E-144,412
XP_019885473.2,XP_025994428.1,0,2290,0,2237
XP_019885473.2,XP_025994430.1,0,2310,0,2255
XP_019885473.2,XP_025994431.1,0,2283,0,2229
XP_019885473.2,XP_025994432.1,0,2268,0,2214
XP_019885473.2,XP_025994433.1,0,2226,0,2174
XP_019885473.2,XP_025994435.1,0,2239,0,2188
XP_019885473.2,XP_025994438.1,0,2295,0,2242
XP_019885475.1,XP_011165419.2,0,589,0,603
XP_019885477.1,XP_025994768.1,0,1474,0,1476
XP_019885482.1,XP_025995401.1,0,1649,0,1662
XP_019885483.2,XP_011172618.1,8.00E-166,465,8.00E-174,486
XP_019885485.2,XP_011156056.2,0,544,0,544
XP_019885486.2,XP_011156056.2,0,544,0,544
XP_019885489.1,XP_011163196.1,6.00E-46,155,1.00E-55,180
XP_019885490.2,XP_025994449.1,0,612,0,612
XP_019885493.1,XP_011169202.2,0,2254,0,2247
XP_019885494.1,XP_011169202.2,0,2229,0,2221
XP_019885495.1,XP_025996645.1,0,738,0,753
XP_019885496.1,XP_011163200.1,0,722,0,722
XP_019885498.1,XP_011162401.1,0,1597,0,1600
XP_019885498.1,XP_011162407.1,0,1586,0,1588
XP_019885498.1,XP_011162414.1,0,1558,0,1558
XP_019885501.1,XP_011162401.1,0,1586,0,1589
XP_019885501.1,XP_011162407.1,0,1591,0,1594
XP_019885501.1,XP_011162414.1,0,1546,0,1547
XP_019885502.1,XP_011162401.1,0,1557,0,1558
XP_019885502.1,XP_011162407.1,0,1546,0,1547
XP_019885502.1,XP_011162414.1,0,1566,0,1569
XP_019885503.1,XP_025997193.1,9.00E-109,319,6.00E-109,319
XP_019885504.1,XP_011156413.1,0,530,0,536
XP_019885504.1,XP_011156414.1,0,525,0,532
XP_019885504.1,XP_025991501.1,0,525,0,532
XP_019885505.1,XP_011156413.1,0,525,0,531
XP_019885505.1,XP_011156414.1,0,525,0,531
XP_019885505.1,XP_025991501.1,0,525,0,531
XP_019885506.1,XP_025992378.1,2.00E-169,474,2.00E-169,474
XP_019885518.2,XP_011164013.1,6.00E-126,366,5.00E-130,376
XP_019885518.2,XP_011164019.1,6.00E-126,366,5.00E-130,376
XP_019885529.1,XP_011156787.1,0,763,0,763
XP_019885529.1,XP_011156788.1,0,763,0,763
XP_019885529.1,XP_011156789.1,0,761,0,761
XP_019885529.1,XP_011156790.1,0,761,0,761
XP_019885529.1,XP_025990928.1,0,766,0,766
XP_019885533.2,XP_011157329.2,3.00E-149,422,3.00E-149,422
XP_019885535.2,XP_011157311.1,0,676,0,676
XP_019885535.2,XP_011157312.1,0,680,0,680
XP_019885537.2,XP_011157313.1,0,649,0,649
XP_019885539.1,XP_011157306.1,0,633,0,633
XP_019885539.1,XP_025992139.1,0,622,0,622
XP_019885542.2,XP_011157331.1,0,639,0,653
XP_019885542.2,XP_011157332.1,0,634,0,647
XP_019885543.2,XP_011157331.1,0,641,0,653
XP_019885543.2,XP_011157332.1,0,641,0,655
XP_019885548.1,XP_011172067.1,6.00E-130,368,4.00E-135,381
XP_019885549.1,XP_011172065.1,4.00E-113,324,4.00E-113,324
XP_019885551.1,XP_011155652.1,2.00E-179,496,3.00E-179,496
XP_019885552.1,XP_025996407.1,0,514,0,514
XP_019885558.1,XP_011172071.1,0,712,0,716
XP_019885559.1,XP_011172070.1,2.00E-127,360,2.00E-127,360
XP_019885560.2,XP_025996113.1,0,1876,0,1834
XP_019885560.2,XP_025996114.1,0,1783,0,1736
XP_019885561.1,XP_011155826.1,0,1113,0,1055
XP_019885562.1,XP_025997161.1,0,1086,0,1086
XP_019885562.1,XP_025997162.1,0,1086,0,1086
XP_019885563.1,XP_025996236.1,0,565,0,565
XP_019885564.1,XP_025996236.1,0,565,0,565
XP_019885566.1,XP_011171182.1,0,675,0,675
XP_019885567.1,XP_011155801.1,4.00E-107,307,5.00E-107,307
XP_019885567.1,XP_011155802.1,4.00E-107,307,5.00E-107,307
XP_019885567.1,XP_025993174.1,4.00E-107,307,5.00E-107,307
XP_019885568.2,XP_011164161.1,0,801,0,778
XP_019885568.2,XP_011164162.1,0,798,0,771
XP_019885568.2,XP_011164163.1,0,798,0,771
XP_019885568.2,XP_011164164.1,0,788,0,765
XP_019885570.1,XP_011155644.1,1.00E-155,441,1.00E-155,441
XP_019885570.1,XP_011155645.1,4.00E-156,442,5.00E-156,442
XP_019885570.1,XP_011155646.1,4.00E-156,442,5.00E-156,442
XP_019885571.1,XP_011155644.1,1.00E-155,441,1.00E-155,441
XP_019885571.1,XP_011155645.1,4.00E-156,442,5.00E-156,442
XP_019885571.1,XP_011155646.1,4.00E-156,442,5.00E-156,442
XP_019885572.1,XP_011157432.2,0,606,0,606
XP_019885586.2,XP_011169735.1,0,1192,0,1207
XP_019885589.1,XP_025991593.1,0,1202,0,1202
XP_019885590.1,XP_025991596.1,0,728,0,728
XP_019885595.1,XP_011172419.1,0,810,0,810
XP_019885595.1,XP_011172420.1,0,810,0,810
XP_019885597.2,XP_011157770.1,0,1065,0,1065
XP_019885599.2,XP_011171822.1,9.00E-171,478,1.00E-170,478
XP_019885605.1,XP_011159448.1,0,663,0,662
XP_019885607.1,XP_011159425.1,1.00E-74,224,9.00E-75,224
XP_019885607.1,XP_025992222.1,1.00E-74,224,9.00E-75,224
XP_019885607.1,XP_025992223.1,1.00E-74,224,9.00E-75,224
XP_019885614.1,XP_011159421.1,0,632,0,632
XP_019885621.2,XP_011164654.1,0,2188,0,2203
XP_019885621.2,XP_011164657.2,0,2184,0,2198
XP_019885621.2,XP_011164661.1,0,2189,0,2204
