mono,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_012536449.1,XP_011261268.1,0,1095,0,1119
XP_012536450.1,XP_025265859.1,0,757,0,758
XP_012536451.2,XP_011254445.1,0,2635,0,2683
XP_012536451.2,XP_025266906.1,0,2635,0,2683
XP_012536451.2,XP_025266915.1,0,2636,0,2683
XP_012536452.1,XP_025265896.1,0,751,0,838
XP_012536453.1,XP_011261269.1,9.00E-161,449,7.00E-161,449
XP_012536453.1,XP_011261270.1,5.00E-160,447,4.00E-160,447
XP_012536453.1,XP_025265831.1,3.00E-162,453,2.00E-162,453
XP_012536454.1,XP_011261269.1,4.00E-160,447,4.00E-160,447
XP_012536454.1,XP_011261270.1,4.00E-160,447,4.00E-160,447
XP_012536454.1,XP_025265831.1,6.00E-162,452,5.00E-162,452
XP_012536455.1,XP_011261269.1,5.00E-164,457,4.00E-164,457
XP_012536455.1,XP_011261270.1,9.00E-162,451,8.00E-162,451
XP_012536455.1,XP_025265831.1,9.00E-162,451,8.00E-162,451
XP_012536456.1,XP_011261269.1,1.00E-161,451,9.00E-162,451
XP_012536456.1,XP_011261270.1,2.00E-163,455,2.00E-163,455
XP_012536456.1,XP_025265831.1,5.00E-161,449,5.00E-161,449
XP_012536458.1,XP_011252705.1,0,3626,0,3618
XP_012536458.1,XP_011252707.1,0,3631,0,3623
XP_012536458.1,XP_011252708.1,0,3618,0,3612
XP_012536458.1,XP_011252709.1,0,3593,0,3588
XP_012536458.1,XP_011252710.1,0,3469,0,3456
XP_012536458.1,XP_019882434.1,0,3470,0,3464
XP_012536458.1,XP_025265451.1,0,3626,0,3618
XP_012536458.1,XP_025265452.1,0,3586,0,3581
XP_012536463.1,XP_011263148.2,0,784,0,764
XP_012536463.1,XP_011263149.2,0,772,0,749
XP_012536463.1,XP_011263150.2,0,801,0,785
XP_012536463.1,XP_011263154.1,0,763,0,743
XP_012536464.1,XP_011255479.1,0,1839,0,1855
XP_012536469.1,XP_011255795.1,0,961,0,961
XP_012536469.1,XP_011255796.1,0,961,0,961
XP_012536469.1,XP_011255797.1,0,920,0,920
XP_012536469.1,XP_011255798.1,0,913,0,913
XP_012536470.1,XP_011255799.1,0,795,0,795
XP_012536470.1,XP_011255801.1,0,791,0,791
XP_012536471.1,XP_011255795.1,0,921,0,921
XP_012536471.1,XP_011255796.1,0,921,0,921
XP_012536471.1,XP_011255797.1,0,931,0,931
XP_012536472.1,XP_011255795.1,0,914,0,914
XP_012536472.1,XP_011255796.1,0,914,0,914
XP_012536472.1,XP_011255798.1,0,925,0,925
XP_012536473.1,XP_011255799.1,0,819,0,819
XP_012536473.1,XP_011255801.1,0,791,0,791
XP_012536474.1,XP_011255799.1,0,791,0,791
XP_012536474.1,XP_011255801.1,0,790,0,790
XP_012536476.1,XP_025270469.1,0,969,0,969
XP_012536481.1,XP_025267035.1,0,3076,0,3125
XP_012536482.1,XP_025267035.1,0,3072,0,3122
XP_012536483.1,XP_025267035.1,0,3060,0,3111
XP_012536484.1,XP_011250475.1,0,545,0,551
XP_012536485.1,XP_025268817.1,3.00E-118,335,3.00E-118,335
XP_012536485.1,XP_025268818.1,3.00E-118,335,3.00E-118,335
XP_012536487.1,XP_025268817.1,3.00E-118,335,3.00E-118,335
XP_012536487.1,XP_025268818.1,3.00E-118,335,3.00E-118,335
XP_012536488.1,XP_011250476.1,1.00E-111,317,9.00E-112,317
XP_012536490.1,XP_011264059.1,0,665,0,646
XP_012536490.1,XP_011264061.1,0,664,0,645
XP_012536490.1,XP_011264062.1,0,664,0,645
XP_012536492.1,XP_011264059.1,0,664,0,644
XP_012536492.1,XP_011264061.1,0,664,0,644
XP_012536492.1,XP_011264062.1,0,664,0,644
XP_012536493.1,XP_011264059.1,0,664,0,644
XP_012536493.1,XP_011264061.1,0,664,0,644
XP_012536493.1,XP_011264062.1,0,664,0,644
XP_012536494.1,XP_011264059.1,0,664,0,644
XP_012536494.1,XP_011264061.1,0,664,0,644
XP_012536494.1,XP_011264062.1,0,664,0,644
XP_012536496.2,XP_011259067.1,0,818,0,819
XP_012536496.2,XP_011259068.1,0,812,0,803
XP_012536496.2,XP_019883630.1,0,818,0,819
XP_012536497.2,XP_011259067.1,0,802,0,813
XP_012536497.2,XP_011259068.1,0,823,0,825
XP_012536497.2,XP_019883630.1,0,801,0,813
XP_012536498.1,XP_011257026.1,2.00E-134,385,2.00E-134,385
XP_012536502.1,XP_011263047.1,8.00E-96,278,7.00E-96,278
XP_012536504.1,XP_011263046.1,0,787,0,793
XP_012536506.1,XP_011263044.1,0,558,0,563
XP_012536507.1,XP_011263045.1,1.00E-96,281,1.00E-96,281
XP_012536508.1,XP_011260026.1,0,2085,0,2100
XP_012536510.1,XP_011251586.2,0,1298,0,1298
XP_012536518.1,XP_019882975.1,1.00E-168,475,1.00E-164,465
XP_012536519.1,XP_011255700.1,1.00E-124,353,1.00E-124,353
XP_012536521.1,XP_011250528.1,0,1061,0,1068
XP_012536521.1,XP_025266854.1,0,1057,0,1063
XP_012536522.1,XP_011259362.2,0,511,0,511
XP_012536523.1,XP_011259362.2,0,511,0,511
XP_012536526.1,XP_011259364.1,0,960,0,903
XP_012536527.1,XP_019883674.1,0,812,0,812
XP_012536527.1,XP_019883675.1,0,812,0,812
XP_012536528.1,XP_019883674.1,0,812,0,812
XP_012536528.1,XP_019883675.1,0,812,0,812
XP_012536529.1,XP_011259359.1,0,615,0,626
XP_012536529.1,XP_011259360.1,0,615,0,626
XP_012536530.1,XP_011259359.1,0,615,0,626
XP_012536530.1,XP_011259360.1,0,615,0,626
XP_012536531.1,XP_011259359.1,0,615,0,626
XP_012536531.1,XP_011259360.1,0,615,0,626
XP_012536533.1,XP_011259358.1,1.00E-151,427,9.00E-152,427
XP_012536534.2,XP_011250946.1,0,1082,0,1082
XP_012536534.2,XP_011250947.1,0,1051,0,1051
XP_012536535.1,XP_011250952.1,0,1238,0,1236
XP_012536535.1,XP_011250953.1,0,1191,0,1187
XP_012536535.1,XP_011250954.1,0,1191,0,1187
XP_012536536.1,XP_011250952.1,0,1191,0,1188
XP_012536536.1,XP_011250953.1,0,1189,0,1186
XP_012536536.1,XP_011250954.1,0,1189,0,1186
XP_012536537.1,XP_011250952.1,0,1191,0,1188
XP_012536537.1,XP_011250953.1,0,1189,0,1186
XP_012536537.1,XP_011250954.1,0,1189,0,1186
XP_012536538.1,XP_025265056.1,0,1907,0,1937
XP_012536541.1,XP_011254726.1,1.00E-140,399,2.00E-138,394
XP_012536542.1,XP_011254726.1,1.00E-144,409,3.00E-142,403
XP_012536543.1,XP_025266376.1,0,2825,0,2795
XP_012536545.1,XP_011252201.1,0,1028,0,1052
XP_012536547.1,XP_025263815.1,0,2826,0,2784
XP_012536550.2,XP_011258565.1,2.00E-61,188,2.00E-61,188
XP_012536550.2,XP_011258566.1,1.00E-61,188,1.00E-61,188
XP_012536551.1,XP_011264928.1,0,2080,0,2087
XP_012536551.1,XP_025264707.1,0,2089,0,2097
XP_012536551.1,XP_025264708.1,0,2075,0,2082
XP_012536551.1,XP_025264709.1,0,2094,0,2104
XP_012536551.1,XP_025264710.1,0,1998,0,2004
XP_012536551.1,XP_025264711.1,0,2004,0,2012
XP_012536558.1,XP_011264923.1,0,865,0,865
XP_012536558.1,XP_011264924.1,0,865,0,865
XP_012536559.1,XP_011264934.1,1.00E-87,256,9.00E-88,256
XP_012536561.1,XP_011255591.1,0,950,0,944
XP_012536561.1,XP_011255592.1,0,950,0,944
XP_012536561.1,XP_011255593.1,0,950,0,944
XP_012536561.1,XP_011255594.1,0,940,0,951
XP_012536562.1,XP_011265961.1,0,1400,0,1400
XP_012536563.1,XP_011265973.1,2.00E-176,494,2.00E-176,494
XP_012536564.1,XP_011265973.1,4.00E-172,483,4.00E-172,483
XP_012536565.1,XP_011255584.1,3.00E-81,240,2.00E-81,240
XP_012536570.1,XP_011258775.1,0,1121,0,1121
XP_012536570.1,XP_011258776.1,0,1070,0,1069
XP_012536572.1,XP_011262711.2,0,1883,0,1903
XP_012536573.1,XP_011262714.1,0,887,0,868
XP_012536573.1,XP_011262715.1,0,887,0,868
XP_012536573.1,XP_019884347.1,0,844,0,825
XP_012536574.1,XP_011262714.1,0,887,0,868
XP_012536574.1,XP_011262715.1,0,887,0,868
XP_012536574.1,XP_019884347.1,0,844,0,825
XP_012536576.1,XP_011262714.1,0,892,0,874
XP_012536576.1,XP_011262715.1,0,892,0,874
XP_012536577.1,XP_019884347.1,0,850,0,830
XP_012536578.1,XP_019884347.1,0,857,0,837
XP_012536581.1,XP_011262718.1,0,881,0,881
XP_012536582.1,XP_011262718.1,0,881,0,881
XP_012536584.1,XP_011262717.1,0,509,0,509
XP_012536589.2,XP_019885475.1,0,595,0,572
XP_012536591.1,XP_011252868.1,0,1043,0,1004
XP_012536591.1,XP_019882471.1,0,1002,0,963
XP_012536592.1,XP_019882472.1,0,842,0,818
XP_012536592.1,XP_019882473.1,0,842,0,818
XP_012536593.1,XP_019882472.1,0,842,0,818
XP_012536593.1,XP_019882473.1,0,842,0,818
XP_012536594.1,XP_011265863.1,0,3496,0,3516
XP_012536595.1,XP_011265860.1,0,957,0,971
XP_012536595.1,XP_011265861.1,0,950,0,964
XP_012536595.1,XP_011265862.1,0,956,0,971
XP_012536596.1,XP_011265860.1,0,950,0,964
XP_012536596.1,XP_011265861.1,0,955,0,969
XP_012536596.1,XP_011265862.1,0,950,0,964
XP_012536597.1,XP_011252870.1,0,1177,0,1212
XP_012536598.1,XP_011253755.1,0,1013,0,1013
XP_012536599.1,XP_011253855.1,0,764,0,764
XP_012536600.1,XP_019882642.1,0,718,0,718
XP_012536600.1,XP_019882643.1,0,707,0,707
XP_012536603.1,XP_011253749.1,0,714,0,714
XP_012536604.1,XP_011253750.1,0,672,0,672
XP_012536605.1,XP_019882644.1,0,656,0,656
XP_012536605.1,XP_025264973.1,0,650,0,650
XP_012536606.1,XP_011253753.1,0,640,0,640
XP_012536609.1,XP_011253744.1,5.00E-176,490,4.00E-176,490
XP_012536609.1,XP_019882648.1,5.00E-176,490,4.00E-176,490
XP_012536610.1,XP_011253756.2,0,1019,0,1070
XP_012536611.1,XP_011253762.2,0,725,0,725
XP_012536611.1,XP_011253763.2,0,725,0,725
XP_012536611.1,XP_011253764.2,0,719,0,719
XP_012536611.1,XP_011253766.2,0,756,0,756
XP_012536611.1,XP_025265008.1,0,751,0,751
XP_012536612.1,XP_011253758.1,0,1007,0,1053
XP_012536615.1,XP_011269747.1,0,1861,0,1861
XP_012536615.1,XP_011269748.1,0,1861,0,1861
XP_012536615.1,XP_011269750.1,0,1853,0,1853
XP_012536615.1,XP_011269751.1,0,1862,0,1862
XP_012536615.1,XP_011269752.1,0,1855,0,1855
XP_012536615.1,XP_011269753.1,0,1871,0,1871
XP_012536615.1,XP_011269754.1,0,1863,0,1863
XP_012536615.1,XP_019885636.1,0,1861,0,1861
XP_012536615.1,XP_019885637.1,0,1861,0,1861
XP_012536615.1,XP_025268304.1,0,1861,0,1861
XP_012536618.1,XP_011253757.1,0,705,0,744
XP_012536619.1,XP_011253745.1,0,582,0,582
XP_012536619.1,XP_011253746.1,0,588,0,588
XP_012536620.1,XP_011253745.1,0,596,0,596
XP_012536620.1,XP_011253746.1,0,602,0,602
XP_012536621.1,XP_019882645.2,0,796,0,758
XP_012536622.1,XP_019882645.2,0,796,0,758
XP_012536623.1,XP_011269747.1,0,1861,0,1861
XP_012536623.1,XP_011269748.1,0,1861,0,1861
XP_012536623.1,XP_011269750.1,0,1853,0,1853
XP_012536623.1,XP_011269751.1,0,1862,0,1862
XP_012536623.1,XP_011269752.1,0,1855,0,1855
XP_012536623.1,XP_011269753.1,0,1871,0,1871
XP_012536623.1,XP_011269754.1,0,1863,0,1863
XP_012536623.1,XP_019885636.1,0,1861,0,1861
XP_012536623.1,XP_019885637.1,0,1861,0,1861
XP_012536623.1,XP_025268304.1,0,1861,0,1861
XP_012536624.1,XP_011253619.1,0,1101,0,1101
XP_012536624.1,XP_011253621.1,0,1101,0,1101
XP_012536624.1,XP_011253623.1,0,1101,0,1101
XP_012536624.1,XP_011253624.1,0,1101,0,1101
XP_012536624.1,XP_019882618.1,0,1101,0,1101
XP_012536624.1,XP_019882619.1,0,1101,0,1101
XP_012536624.1,XP_025263734.1,0,1101,0,1101
XP_012536625.1,XP_011266839.1,0,2033,0,2041
XP_012536625.1,XP_011266840.1,0,2033,0,2041
XP_012536625.1,XP_025266997.1,0,1982,0,1990
XP_012536626.1,XP_011266839.1,0,2033,0,2041
XP_012536626.1,XP_011266840.1,0,2033,0,2041
XP_012536626.1,XP_025266997.1,0,1982,0,1990
XP_012536627.1,XP_011265200.1,1.00E-73,218,9.00E-74,218
XP_012536628.1,XP_011253628.1,0,1722,0,1722
XP_012536628.1,XP_025262772.1,0,1722,0,1722
XP_012536629.1,XP_011253629.1,3.00E-53,165,3.00E-53,165
XP_012536630.1,XP_011269747.1,0,1861,0,1861
XP_012536630.1,XP_011269748.1,0,1861,0,1861
XP_012536630.1,XP_011269750.1,0,1853,0,1853
XP_012536630.1,XP_011269751.1,0,1862,0,1862
XP_012536630.1,XP_011269752.1,0,1855,0,1855
XP_012536630.1,XP_011269753.1,0,1871,0,1871
XP_012536630.1,XP_011269754.1,0,1863,0,1863
XP_012536630.1,XP_019885636.1,0,1861,0,1861
XP_012536630.1,XP_019885637.1,0,1861,0,1861
XP_012536630.1,XP_025268304.1,0,1861,0,1861
XP_012536631.1,XP_025268132.1,0,1737,0,1724
XP_012536631.1,XP_025268134.1,0,1768,0,1752
XP_012536633.1,XP_011251982.1,0,1101,0,1101
XP_012536633.1,XP_011251983.1,0,1058,0,1058
XP_012536634.1,XP_011251982.1,0,1075,0,1075
XP_012536634.1,XP_011251983.1,0,1030,0,1030
XP_012536639.1,XP_011269747.1,0,1853,0,1853
XP_012536639.1,XP_011269748.1,0,1853,0,1853
XP_012536639.1,XP_011269750.1,0,1858,0,1858
XP_012536639.1,XP_011269751.1,0,1855,0,1855
XP_012536639.1,XP_011269752.1,0,1860,0,1860
XP_012536639.1,XP_011269753.1,0,1863,0,1863
XP_012536639.1,XP_011269754.1,0,1868,0,1868
XP_012536639.1,XP_019885636.1,0,1853,0,1853
XP_012536639.1,XP_019885637.1,0,1853,0,1853
XP_012536639.1,XP_025268304.1,0,1853,0,1853
XP_012536640.1,XP_025264986.1,0,1267,0,1256
XP_012536641.1,XP_019883444.2,0,752,0,777
XP_012536641.1,XP_025266155.1,0,739,0,764
XP_012536642.1,XP_011252393.1,0,1201,0,1251
XP_012536643.2,XP_011252394.2,3.00E-80,240,1.00E-78,236
XP_012536645.1,XP_011258905.1,1.00E-110,321,2.00E-110,321
XP_012536646.1,XP_011258905.1,1.00E-110,321,2.00E-110,321
XP_012536649.1,XP_011258891.1,0,2326,0,2334
XP_012536649.1,XP_011258892.1,0,2239,0,2246
XP_012536650.1,XP_011258891.1,0,2333,0,2340
XP_012536650.1,XP_011258892.1,0,2243,0,2251
XP_012536651.1,XP_011258891.1,0,2286,0,2292
XP_012536651.1,XP_011258892.1,0,2246,0,2254
XP_012536653.1,XP_011258891.1,0,2294,0,2300
XP_012536653.1,XP_011258892.1,0,2249,0,2258
XP_012536654.1,XP_011258891.1,0,2164,0,2320
XP_012536654.1,XP_011258892.1,0,2263,0,2269
XP_012536656.1,XP_011258893.1,0,829,0,840
XP_012536656.1,XP_011258894.1,0,829,0,840
XP_012536657.1,XP_011258893.1,0,829,0,840
XP_012536657.1,XP_011258894.1,0,829,0,840
XP_012536658.1,XP_011258895.2,0,4224,0,4151
XP_012536658.1,XP_011258896.2,0,4195,0,4122
XP_012536659.1,XP_011258895.2,0,4195,0,4122
XP_012536659.1,XP_011258896.2,0,4205,0,4133
XP_012536662.1,XP_011258904.1,0,2178,0,2179
XP_012536663.1,XP_011258903.1,0,615,0,615
XP_012536664.1,XP_011258901.2,0,2306,0,2298
XP_012536664.1,XP_019883622.2,0,2306,0,2298
XP_012536664.1,XP_025262087.1,0,2214,0,2205
XP_012536666.1,XP_011258901.2,0,2306,0,2298
XP_012536666.1,XP_019883622.2,0,2306,0,2298
XP_012536666.1,XP_025262087.1,0,2214,0,2205
XP_012536667.2,XP_011252434.1,3.00E-77,239,8.00E-78,239
XP_012536667.2,XP_011252435.1,3.00E-77,239,8.00E-78,239
XP_012536667.2,XP_025262118.1,3.00E-77,239,8.00E-78,239
XP_012536668.1,XP_011252434.1,8.00E-80,238,8.00E-80,238
XP_012536668.1,XP_011252435.1,8.00E-80,238,8.00E-80,238
XP_012536668.1,XP_025262118.1,8.00E-80,238,8.00E-80,238
XP_012536672.1,XP_011252432.1,0,1044,0,1044
XP_012536679.1,XP_011256201.1,0,778,0,769
XP_012536680.1,XP_011252442.2,0,1040,0,1041
XP_012536680.1,XP_025262120.1,0,1019,0,1021
XP_012536680.1,XP_025262121.1,0,1040,0,1041
XP_012536682.1,XP_011251329.2,8.00E-163,461,7.00E-163,461
XP_012536683.1,XP_011267258.1,0,754,0,743
XP_012536683.1,XP_025265430.1,0,754,0,743
XP_012536684.1,XP_011259248.1,0,1453,0,1462
XP_012536684.1,XP_011259249.1,0,1453,0,1462
XP_012536684.1,XP_011259250.1,0,1453,0,1462
XP_012536684.1,XP_011259251.1,0,1453,0,1462
XP_012536684.1,XP_011259252.1,0,1453,0,1462
XP_012536685.1,XP_011259248.1,0,1453,0,1462
XP_012536685.1,XP_011259249.1,0,1453,0,1462
XP_012536685.1,XP_011259250.1,0,1453,0,1462
XP_012536685.1,XP_011259251.1,0,1453,0,1462
XP_012536685.1,XP_011259252.1,0,1453,0,1462
XP_012536690.2,XP_025268831.1,0,1617,0,1617
XP_012536690.2,XP_025268832.1,0,1618,0,1618
XP_012536690.2,XP_025268833.1,0,1620,0,1621
XP_012536691.1,XP_011255874.1,0,693,0,688
XP_012536692.1,XP_011255874.1,0,693,0,688
XP_012536693.1,XP_011255874.1,0,693,0,688
XP_012536695.1,XP_011255875.1,0,665,0,662
XP_012536696.1,XP_011255875.1,0,665,0,662
XP_012536697.1,XP_011255875.1,0,636,0,632
XP_012536698.1,XP_011255877.1,0,566,0,566
XP_012536699.1,XP_011255878.1,1.00E-138,392,1.00E-138,392
XP_012536700.1,XP_011256200.1,5.00E-17,82,3.00E-12,67
XP_012536703.1,XP_011267649.1,0,1907,0,1924
XP_012536703.1,XP_019885228.1,0,1938,0,1956
XP_012536704.1,XP_011267649.1,0,1918,0,1935
XP_012536704.1,XP_019885228.1,0,1908,0,1924
XP_012536705.1,XP_011257160.2,0,1818,0,1788
XP_012536705.1,XP_019883274.2,0,1818,0,1788
XP_012536706.1,XP_025267232.1,0,1421,0,1435
XP_012536707.1,XP_025262904.1,2.00E-149,431,1.00E-149,431
XP_012536707.1,XP_025262907.1,2.00E-151,436,2.00E-151,436
XP_012536709.1,XP_025267232.1,0,1427,0,1439
XP_012536710.1,XP_011257154.1,0,1278,0,1272
XP_012536711.1,XP_011257161.1,0,1375,0,1380
XP_012536711.1,XP_011257162.1,0,1375,0,1380
XP_012536711.1,XP_011257163.1,0,1375,0,1380
XP_012536712.1,XP_011256203.1,8.00E-118,342,7.00E-118,342
XP_012536712.1,XP_025262879.1,2.00E-117,342,2.00E-117,342
XP_012536712.1,XP_025262880.1,8.00E-118,342,7.00E-118,342
XP_012536713.1,XP_011257153.1,0,1147,0,1134
XP_012536715.1,XP_011255835.1,0,755,0,797
XP_012536717.1,XP_011257165.1,0,763,0,763
XP_012536717.1,XP_019883275.1,0,763,0,763
XP_012536718.1,XP_011257165.1,0,763,0,763
XP_012536718.1,XP_019883275.1,0,763,0,763
XP_012536719.1,XP_011257155.1,0,597,0,615
XP_012536720.1,XP_011257156.1,0,536,0,536
XP_012536721.1,XP_011257152.1,5.00E-144,407,4.00E-144,407
XP_012536722.1,XP_011257152.1,5.00E-144,407,4.00E-144,407
XP_012536729.1,XP_019883559.1,7.00E-50,164,5.00E-53,172
XP_012536730.1,XP_019883559.1,7.00E-50,164,5.00E-53,172
XP_012536731.1,XP_019883559.1,7.00E-50,164,5.00E-53,172
XP_012536732.1,XP_019883559.1,7.00E-50,164,5.00E-53,172
XP_012536733.1,XP_019883559.1,7.00E-50,164,5.00E-53,172
XP_012536734.1,XP_019883559.1,7.00E-50,164,5.00E-53,172
XP_012536735.1,XP_019883559.1,7.00E-50,164,5.00E-53,172
XP_012536736.1,XP_011257776.1,0,683,0,683
XP_012536736.1,XP_011257854.1,0,683,0,683
XP_012536738.2,XP_025268396.1,5.00E-145,416,8.00E-145,415
XP_012536739.1,XP_011258076.1,0,746,0,757
XP_012536740.2,XP_011258076.1,0,746,0,758
XP_012536741.1,XP_011258193.1,6.00E-146,409,6.00E-146,409
XP_012536753.1,XP_011251231.1,0,2673,0,2673
XP_012536753.1,XP_011251232.1,0,2677,0,2677
XP_012536753.1,XP_025265317.1,0,2609,0,2609
XP_012536754.1,XP_011251231.1,0,2617,0,2617
XP_012536754.1,XP_011251232.1,0,2611,0,2611
XP_012536754.1,XP_025265317.1,0,2617,0,2617
XP_012536755.1,XP_011251234.1,0,2474,0,2474
XP_012536756.1,XP_011251228.1,0,733,0,718
XP_012536757.1,XP_011251228.1,0,733,0,718
XP_012536758.1,XP_025265278.1,0,719,0,704
XP_012536758.1,XP_025265279.1,0,708,0,694
XP_012536759.1,XP_025265278.1,0,719,0,704
XP_012536759.1,XP_025265279.1,0,708,0,694
XP_012536760.1,XP_011251228.1,0,723,0,709
XP_012536766.1,XP_011268676.1,0,600,0,600
XP_012536766.1,XP_025267434.1,0,613,0,613
XP_012536767.1,XP_011268676.1,0,605,0,605
XP_012536767.1,XP_025267434.1,0,600,0,600
XP_012536768.1,XP_011268678.1,0,561,0,561
XP_012536768.1,XP_025267435.1,0,575,0,575
XP_012536769.1,XP_011268678.1,0,567,0,567
XP_012536769.1,XP_025267435.1,0,561,0,561
XP_012536770.1,XP_011252261.2,0,969,0,969
XP_012536771.1,XP_011252261.2,0,968,0,968
XP_012536774.1,XP_011260426.1,0,761,0,761
XP_012536775.1,XP_019883510.2,3.00E-107,317,2.00E-107,317
XP_012536778.1,XP_025267245.1,0,1138,0,1138
XP_012536778.1,XP_025267246.1,0,1138,0,1138
XP_012536779.1,XP_025267245.1,0,1138,0,1138
XP_012536779.1,XP_025267246.1,0,1138,0,1138
XP_012536780.1,XP_011266575.1,0,1196,0,1196
XP_012536780.1,XP_011266584.1,0,1193,0,1193
XP_012536781.1,XP_011266575.1,0,1193,0,1193
XP_012536781.1,XP_011266584.1,0,1196,0,1196
XP_012536782.1,XP_011256449.2,0,676,0,675
XP_012536783.1,XP_011266622.1,0,766,0,766
XP_012536783.1,XP_011266629.1,0,766,0,766
XP_012536783.1,XP_011266637.1,0,752,0,752
XP_012536783.1,XP_025267158.1,0,752,0,752
XP_012536784.1,XP_011266622.1,0,766,0,766
XP_012536784.1,XP_011266629.1,0,766,0,766
XP_012536784.1,XP_011266637.1,0,751,0,751
XP_012536784.1,XP_025267158.1,0,751,0,751
XP_012536785.1,XP_011258467.1,0,1504,0,1504
XP_012536785.1,XP_025264455.1,0,1504,0,1504
XP_012536786.1,XP_011266622.1,0,753,0,753
XP_012536786.1,XP_011266629.1,0,753,0,753
XP_012536786.1,XP_011266637.1,0,739,0,739
XP_012536786.1,XP_025267158.1,0,739,0,739
XP_012536787.1,XP_011266622.1,0,752,0,752
XP_012536787.1,XP_011266629.1,0,752,0,752
XP_012536787.1,XP_011266637.1,0,752,0,752
XP_012536787.1,XP_025267158.1,0,752,0,752
XP_012536788.1,XP_025267159.1,0,640,0,654
XP_012536790.1,XP_025262904.1,2.00E-149,431,1.00E-149,431
XP_012536790.1,XP_025262907.1,2.00E-151,436,2.00E-151,436
XP_012536793.1,XP_025267519.1,0,533,0,566
XP_012536795.1,XP_025267542.1,0,1261,0,1269
XP_012536797.1,XP_011267925.1,0,942,0,942
XP_012536798.1,XP_011267925.1,0,954,0,934
XP_012536799.1,XP_025267595.1,0,568,0,568
XP_012536800.1,XP_011267932.1,0,533,0,533
XP_012536801.1,XP_011267927.1,7.00E-121,343,6.00E-121,343
XP_012536801.1,XP_011267928.1,7.00E-121,343,6.00E-121,343
XP_012536801.1,XP_011267929.1,7.00E-121,343,6.00E-121,343
XP_012536801.1,XP_025267543.1,7.00E-121,343,6.00E-121,343
XP_012536802.1,XP_011267938.1,0,951,0,951
XP_012536803.1,XP_011267935.1,0,1783,0,1783
XP_012536804.1,XP_011267939.1,0,808,0,779
XP_012536805.1,XP_011267941.2,0,1712,0,1697
XP_012536806.1,XP_011267942.1,1.00E-43,140,6.00E-43,139
XP_012536807.1,XP_025267560.1,2.00E-104,304,2.00E-100,295
XP_012536808.1,XP_011259890.1,0,725,0,726
XP_012536808.1,XP_025264461.1,0,725,0,726
XP_012536810.2,XP_011252488.1,0,1306,0,1293
XP_012536810.2,XP_011252489.2,0,1305,0,1287
XP_012536810.2,XP_011252490.1,0,1306,0,1289
XP_012536810.2,XP_011252496.1,0,1304,0,1289
XP_012536810.2,XP_025262900.1,0,1308,0,1290
XP_012536813.1,XP_025262881.1,0,3424,0,3362
XP_012536813.1,XP_025262882.1,0,3416,0,3356
XP_012536813.1,XP_025262883.1,0,3404,0,3345
XP_012536813.1,XP_025262884.1,0,3440,0,3378
XP_012536813.1,XP_025262886.1,0,3302,0,3248
XP_012536813.1,XP_025262887.1,0,3308,0,3246
XP_012536813.1,XP_025262888.1,0,3428,0,3366
XP_012536813.1,XP_025262889.1,0,3428,0,3366
XP_012536813.1,XP_025262890.1,0,3285,0,3220
XP_012536813.1,XP_025262891.1,0,3285,0,3220
XP_012536814.1,XP_025262881.1,0,3279,0,3218
XP_012536814.1,XP_025262882.1,0,3273,0,3211
XP_012536814.1,XP_025262883.1,0,3278,0,3218
XP_012536814.1,XP_025262884.1,0,3293,0,3233
XP_012536814.1,XP_025262886.1,0,3154,0,3106
XP_012536814.1,XP_025262888.1,0,3283,0,3221
XP_012536814.1,XP_025262889.1,0,3283,0,3221
XP_012536814.1,XP_025262890.1,0,3284,0,3222
XP_012536814.1,XP_025262891.1,0,3284,0,3222
XP_012536815.2,XP_025262892.1,0,2969,0,2928
XP_012536816.1,XP_011257057.1,0,1048,0,1050
XP_012536816.1,XP_011257058.1,0,1048,0,1050
XP_012536816.1,XP_011257059.1,0,1072,0,1073
XP_012536817.1,XP_011259890.1,0,725,0,726
XP_012536817.1,XP_025264461.1,0,725,0,726
XP_012536819.1,XP_011269902.2,0,1415,0,1415
XP_012536820.1,XP_011269900.1,0,966,0,942
XP_012536820.1,XP_011269901.1,0,966,0,942
XP_012536821.1,XP_025267238.1,1.00E-67,208,9.00E-68,208
XP_012536823.1,XP_011269905.1,0,1298,0,1284
XP_012536823.1,XP_011269907.1,0,1257,0,1268
XP_012536823.1,XP_025267196.1,0,1298,0,1284
XP_012536823.1,XP_025267197.1,0,1298,0,1284
XP_012536824.1,XP_011260158.1,0,1845,0,1826
XP_012536825.1,XP_011259890.1,0,725,0,726
XP_012536825.1,XP_025264461.1,0,725,0,726
XP_012536827.1,XP_011260176.1,0,1855,0,1854
XP_012536828.1,XP_011260145.2,0,1578,0,1518
XP_012536828.1,XP_025264397.1,0,1578,0,1518
XP_012536828.1,XP_025264398.1,0,1578,0,1518
