temno,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
TGZ50497.1,XP_011264533.1,2.00E-141,410,1.00E-140,407
TGZ50498.1,XP_011264545.1,7.00E-99,293,8.00E-104,305
TGZ50499.1,XP_011264550.1,0,986,0,968
TGZ50499.1,XP_025263860.1,0,987,0,970
TGZ50500.1,XP_011256937.1,0,939,0,939
TGZ50501.1,XP_011256934.1,0,1451,0,1435
TGZ50501.1,XP_011256935.1,0,1455,0,1440
TGZ50501.1,XP_025269401.1,0,1451,0,1435
TGZ50501.1,XP_025269402.1,0,1399,0,1382
TGZ50502.1,XP_019883212.2,0,542,0,535
TGZ50504.1,XP_011256947.1,1.00E-89,262,1.00E-90,264
TGZ50505.1,XP_011256946.1,1.00E-166,478,4.00E-167,478
TGZ50506.1,XP_011256944.1,0,689,0,689
TGZ50506.1,XP_011256945.1,0,674,0,674
TGZ50507.1,XP_011256938.1,0,1114,0,1114
TGZ50507.1,XP_011256939.1,0,1172,0,1172
TGZ50508.1,XP_025269550.1,0,1375,0,1375
TGZ50509.1,XP_011256948.1,0,717,0,717
TGZ50510.1,XP_019883222.1,0,1774,0,1786
TGZ50510.1,XP_025269407.1,0,1774,0,1786
TGZ50510.1,XP_025269408.1,0,1774,0,1786
TGZ50510.1,XP_025269409.1,0,1774,0,1786
TGZ50510.1,XP_025269410.1,0,1774,0,1786
TGZ50510.1,XP_025269411.1,0,1774,0,1786
TGZ50510.1,XP_025269412.1,0,1774,0,1786
TGZ50510.1,XP_025269413.1,0,1774,0,1786
TGZ50510.1,XP_025269414.1,0,1804,0,1788
TGZ50514.1,XP_011256973.1,2.00E-158,442,8.00E-159,442
TGZ50514.1,XP_011256974.1,2.00E-158,442,8.00E-159,442
TGZ50515.1,XP_011256970.2,0,3486,0,3464
TGZ50515.1,XP_025269494.1,0,3464,0,3442
TGZ50516.1,XP_011256975.1,0,580,0,580
TGZ50517.1,XP_011256971.2,0,2540,0,2511
TGZ50518.1,XP_019882492.2,0,881,0,881
TGZ50518.1,XP_025270522.1,0,874,0,874
TGZ50518.1,XP_025270523.1,0,874,0,874
TGZ50518.1,XP_025270534.1,0,874,0,874
TGZ50519.1,XP_011256987.1,0,624,0,625
TGZ50519.1,XP_025269547.1,0,624,0,625
TGZ50519.1,XP_025269548.1,0,624,0,625
TGZ50519.1,XP_025269549.1,0,595,0,595
TGZ50520.1,XP_011256954.2,0,1419,0,1419
TGZ50520.1,XP_011256955.2,0,1427,0,1427
TGZ50520.1,XP_011256956.2,0,1400,0,1400
TGZ50521.1,XP_025269576.1,0,1102,0,1104
TGZ50521.1,XP_025269577.1,0,1102,0,1104
TGZ50523.1,XP_025269484.1,0,1301,0,1278
TGZ50527.1,XP_025269575.1,0,2637,0,2656
TGZ50528.1,XP_011256968.1,0,1165,0,1165
TGZ50529.1,XP_025269572.1,3.00E-154,433,1.00E-154,433
TGZ50530.1,XP_011256963.1,6.00E-131,375,5.00E-132,376
TGZ50533.1,XP_025269443.1,0,617,0,608
TGZ50533.1,XP_025269444.1,0,617,0,608
TGZ50534.1,XP_011256951.2,0,965,0,965
TGZ50535.1,XP_011256957.1,0,1135,0,1134
TGZ50535.1,XP_011256959.1,0,1161,0,1160
TGZ50535.1,XP_025269463.1,0,1137,0,1137
TGZ50536.1,XP_011256960.2,0,1548,0,1540
TGZ50541.1,XP_011259623.1,0,606,0,606
TGZ50541.1,XP_011259624.1,0,606,0,606
TGZ50543.1,XP_011259617.2,5.00E-170,480,3.00E-170,480
TGZ50543.1,XP_011259619.2,2.00E-172,486,5.00E-173,487
TGZ50543.1,XP_011259620.2,3.00E-171,483,9.00E-172,483
TGZ50543.1,XP_019883700.2,3.00E-163,463,1.00E-163,463
TGZ50543.1,XP_025268854.1,6.00E-166,470,5.00E-166,469
TGZ50548.1,XP_025267287.1,1.00E-143,407,6.00E-146,412
TGZ50551.1,XP_011269031.1,0,2932,0,2914
TGZ50551.1,XP_011269032.2,0,2930,0,2914
TGZ50551.1,XP_025271119.1,0,2952,0,2952
TGZ50551.1,XP_025271121.1,0,2952,0,2952
TGZ50551.1,XP_025271122.1,0,2952,0,2952
TGZ50551.1,XP_025271123.1,0,2927,0,2913
TGZ50551.1,XP_025271124.1,0,2961,0,2963
TGZ50556.1,XP_011263780.2,3.00E-88,272,2.00E-93,285
TGZ50556.1,XP_025262840.1,2.00E-88,273,1.00E-88,273
TGZ50556.1,XP_025262843.1,1.00E-91,281,6.00E-92,281
TGZ50556.1,XP_025262845.1,4.00E-87,269,2.00E-87,269
TGZ50560.1,XP_011255791.1,3.00E-153,434,9.00E-154,434
TGZ50560.1,XP_011255793.1,1.00E-155,440,3.00E-156,440
TGZ50561.1,XP_025263118.1,0,2138,0,2138
TGZ50562.1,XP_011262916.1,0,1016,0,1037
TGZ50563.1,XP_011262917.1,1.00E-174,484,5.00E-175,484
TGZ50567.1,XP_011262918.1,8.00E-74,221,3.00E-74,221
TGZ50570.1,XP_025266577.1,0,3480,0,3633
TGZ50573.1,XP_025266373.1,6.00E-33,131,5.00E-34,133
TGZ50574.1,XP_025266434.1,5.00E-38,132,2.00E-38,131
TGZ50575.1,XP_025267961.1,3.00E-27,114,8.00E-31,123
TGZ50585.1,XP_011266009.1,3.00E-76,232,6.00E-71,218
TGZ50590.1,XP_011262693.1,0,584,0,584
TGZ50592.1,XP_011257939.1,2.00E-114,335,4.00E-112,328
TGZ50596.1,XP_011257936.1,1.00E-156,439,6.00E-157,439
TGZ50597.1,XP_011257935.2,1.00E-134,383,5.00E-135,383
TGZ50599.1,XP_011262698.1,0,4021,0,4102
TGZ50599.1,XP_011262699.1,0,4033,0,4113
TGZ50599.1,XP_011262700.1,0,4039,0,4118
TGZ50600.1,XP_025267523.1,0,1066,0,1045
TGZ50602.1,XP_011261379.1,0,901,0,901
TGZ50602.1,XP_011261380.1,0,856,0,856
TGZ50603.1,XP_019884050.2,8.00E-103,330,3.00E-99,320
TGZ50604.1,XP_011261376.1,1.00E-77,228,4.00E-78,228
TGZ50604.1,XP_011261377.1,1.00E-77,228,4.00E-78,228
TGZ50613.1,XP_011263122.2,2.00E-89,263,8.00E-90,263
TGZ50613.1,XP_019884389.2,1.00E-89,265,4.00E-90,265
TGZ50633.1,XP_011269285.1,5.00E-63,189,2.00E-63,189
TGZ50633.1,XP_011269287.1,5.00E-63,189,2.00E-63,189
TGZ50636.1,XP_011261146.1,0,1166,0,1166
TGZ50638.1,XP_011263353.1,0,628,0,628
TGZ50640.1,XP_011263350.1,0,1719,0,1719
TGZ50640.1,XP_011263351.1,0,1709,0,1709
TGZ50641.1,XP_011263352.1,2.00E-37,125,6.00E-38,125
TGZ50642.1,XP_019884469.1,0,1493,0,1480
TGZ50642.1,XP_025262094.1,0,1493,0,1480
TGZ50642.1,XP_025262095.1,0,1493,0,1480
TGZ50647.1,XP_011260385.1,1.00E-131,372,5.00E-132,372
TGZ50649.1,XP_011260381.1,0,2167,0,2137
TGZ50649.1,XP_025268476.1,0,2167,0,2137
TGZ50649.1,XP_025268477.1,0,2167,0,2137
TGZ50651.1,XP_011260396.1,2.00E-75,223,9.00E-76,223
TGZ50651.1,XP_025268502.1,2.00E-75,223,9.00E-76,223
TGZ50652.1,XP_011260400.1,1.00E-112,334,1.00E-115,340
TGZ50653.1,XP_011260394.2,7.00E-175,512,1.00E-169,498
TGZ50678.1,XP_011251837.1,1.00E-138,392,5.00E-139,392
TGZ50678.1,XP_011251839.1,1.00E-138,392,5.00E-139,392
TGZ50678.1,XP_025269953.1,1.00E-138,392,5.00E-139,392
TGZ50681.1,XP_011251836.1,0,1673,0,1659
TGZ50682.1,XP_019882248.1,0,851,0,849
TGZ50682.1,XP_025270272.1,0,851,0,849
TGZ50683.1,XP_011251840.1,0,897,0,921
TGZ50683.1,XP_025269938.1,0,897,0,922
TGZ50684.1,XP_011251843.1,0,617,0,617
TGZ50696.1,XP_011261830.1,0,1719,0,1731
TGZ50699.1,XP_011261828.1,0,1395,0,1472
TGZ50699.1,XP_011261829.1,0,1401,0,1493
TGZ50700.1,XP_011261821.1,0,594,0,594
TGZ50700.1,XP_025266027.1,0,594,0,594
TGZ50702.1,XP_011261818.1,0,766,0,781
TGZ50703.1,XP_011261815.1,0,1166,0,1173
TGZ50703.1,XP_011261817.1,0,1166,0,1173
TGZ50703.1,XP_025265999.1,0,1166,0,1173
TGZ50704.1,XP_011261822.1,0,546,0,546
TGZ50704.1,XP_011261823.1,0,546,0,546
TGZ50704.1,XP_011261824.1,0,546,0,546
TGZ50704.1,XP_011261825.1,0,546,0,546
TGZ50704.1,XP_011261826.1,0,546,0,546
TGZ50705.1,XP_011261819.1,1.00E-155,448,1.00E-140,409
TGZ50709.1,XP_011261812.1,0,1194,0,1199
TGZ50710.1,XP_011258306.1,4.00E-154,432,1.00E-154,432
TGZ50711.1,XP_011258307.1,0,1041,0,1042
TGZ50712.1,XP_011261684.1,0,1672,0,1672
TGZ50712.1,XP_025266226.1,0,1672,0,1672
TGZ50712.1,XP_025266227.1,0,1641,0,1641
TGZ50726.1,XP_011269467.1,0,647,0,647
TGZ50726.1,XP_025270664.1,0,647,0,647
TGZ50727.1,XP_025266497.1,5.00E-15,68.9,2.00E-15,68.9
TGZ50728.1,XP_011258184.1,0,530,0,530
TGZ50729.1,XP_011258183.1,0,1517,0,1497
TGZ50729.1,XP_025270946.1,0,1496,0,1476
TGZ50730.1,XP_025268593.1,5.00E-93,283,4.00E-93,283
TGZ50730.1,XP_025268594.1,8.00E-94,284,6.00E-94,284
TGZ50730.1,XP_025268595.1,9.00E-94,283,7.00E-94,283
TGZ50730.1,XP_025271383.1,6.00E-98,293,4.00E-98,293
TGZ50732.1,XP_011258190.1,9.00E-103,303,5.00E-97,288
TGZ50733.1,XP_011258192.2,0,1701,0,1701
TGZ50733.1,XP_011258195.2,0,1686,0,1686
TGZ50733.1,XP_011258196.2,0,1707,0,1707
TGZ50733.1,XP_011258197.2,0,1692,0,1692
TGZ50733.1,XP_011258198.2,0,1661,0,1661
TGZ50733.1,XP_019883482.2,0,1701,0,1701
TGZ50733.1,XP_025270945.1,0,1661,0,1661
TGZ50735.1,XP_011258199.1,0,658,0,677
TGZ50737.1,XP_011258190.1,9.00E-103,303,5.00E-97,288
TGZ50740.1,XP_011257719.1,0,541,0,541
TGZ50741.1,XP_011258181.1,0,522,0,522
TGZ50741.1,XP_011258182.1,0,522,0,522
TGZ50746.1,XP_025261886.1,1.00E-77,239,5.00E-78,239
TGZ50749.1,XP_011256071.1,1.00E-65,207,1.00E-87,263
TGZ50750.1,XP_011256072.1,3.00E-103,308,1.00E-106,316
TGZ50751.1,XP_019883090.2,0,1714,0,1722
TGZ50752.1,XP_011256219.1,0,634,0,634
TGZ50753.1,XP_011256220.1,0,2568,0,2596
TGZ50753.1,XP_011256222.1,0,2568,0,2596
TGZ50753.1,XP_011256224.1,0,2530,0,2559
TGZ50753.1,XP_011256225.1,0,2500,0,2529
TGZ50753.1,XP_011256227.1,0,2469,0,2495
TGZ50753.1,XP_019883068.1,0,2568,0,2596
TGZ50753.1,XP_025262654.1,0,2568,0,2596
TGZ50753.1,XP_025262655.1,0,2462,0,2491
TGZ50754.1,XP_025261948.1,0,586,0,576
TGZ50754.1,XP_025267786.1,0,581,0,572
TGZ50757.1,XP_025268126.1,0,994,0,952
TGZ50759.1,XP_025268556.1,2.00E-168,514,7.00E-169,514
TGZ50759.1,XP_025268557.1,2.00E-168,514,7.00E-169,514
TGZ50763.1,XP_019885437.2,0,3131,0,2400
TGZ50764.1,XP_011268722.1,0,845,0,845
TGZ50764.1,XP_025270976.1,0,847,0,847
TGZ50764.1,XP_025270977.1,0,812,0,812
TGZ50764.1,XP_025270978.1,0,847,0,847
TGZ50767.1,XP_011268750.1,0,937,0,905
TGZ50768.1,XP_011268754.1,0,1982,0,1987
TGZ50768.1,XP_019885450.1,0,1986,0,1993
TGZ50769.1,XP_011268747.2,2.00E-177,498,9.00E-178,498
TGZ50770.1,XP_011268751.1,2.00E-90,263,8.00E-91,263
TGZ50773.1,XP_019882536.2,0,607,0,607
TGZ50774.1,XP_011253128.1,4.00E-113,327,1.00E-113,327
TGZ50775.1,XP_011253124.1,0,845,0,845
TGZ50775.1,XP_011253125.1,0,844,0,844
TGZ50775.1,XP_011253127.1,0,844,0,844
TGZ50775.1,XP_025266675.1,0,845,0,845
TGZ50776.1,XP_011262075.1,0,1199,0,1163
TGZ50779.1,XP_011253129.1,0,1093,0,1072
TGZ50780.1,XP_011254526.1,8.00E-111,320,6.00E-111,320
TGZ50780.1,XP_011254527.1,4.00E-111,320,3.00E-111,320
TGZ50781.1,XP_011254522.1,0,1226,0,1226
TGZ50781.1,XP_011254523.1,0,1232,0,1232
TGZ50782.1,XP_011263443.2,0,1796,0,1803
TGZ50782.1,XP_011263444.2,0,1796,0,1803
TGZ50782.1,XP_011263446.2,0,1796,0,1803
TGZ50782.1,XP_025262165.1,0,1791,0,1798
TGZ50783.1,XP_011263442.1,1.00E-156,437,5.00E-157,437
TGZ50783.1,XP_019884485.1,2.00E-154,431,9.00E-155,431
TGZ50784.1,XP_011263449.1,1.00E-60,190,5.00E-61,190
TGZ50784.1,XP_011263450.1,1.00E-60,190,5.00E-61,190
TGZ50784.1,XP_025262162.1,1.00E-60,190,5.00E-61,190
TGZ50785.1,XP_011263448.1,9.00E-92,266,4.00E-92,266
TGZ50786.1,XP_025262152.1,4.00E-117,356,3.00E-143,422
TGZ50787.1,XP_011263452.1,0,1583,0,1576
TGZ50789.1,XP_011251938.1,0,527,0,528
TGZ50791.1,XP_011262085.1,0,1476,0,1469
TGZ50793.1,XP_011262074.2,0,889,0,889
TGZ50793.1,XP_025262364.1,0,889,0,889
TGZ50795.1,XP_011262101.1,0,1236,0,1236
TGZ50795.1,XP_011262102.1,0,1236,0,1236
TGZ50796.1,XP_011262105.1,0,1096,0,1068
TGZ50797.1,XP_011262107.1,0,1560,0,1587
TGZ50799.1,XP_011262108.2,0,892,0,890
TGZ50799.1,XP_025262375.1,0,889,0,889
TGZ50804.1,XP_011262093.1,0,1615,0,1615
TGZ50804.1,XP_019884194.1,0,1608,0,1608
TGZ50810.1,XP_019885518.2,1.00E-136,393,8.00E-142,405
TGZ50811.1,XP_011268758.1,0,1117,0,1117
TGZ50811.1,XP_025270915.1,0,1101,0,1101
TGZ50811.1,XP_025270920.1,0,1088,0,1088
TGZ50813.1,XP_011269195.1,0,1437,0,1455
TGZ50813.1,XP_011269197.1,0,1429,0,1448
TGZ50814.1,XP_011268759.1,5.00E-80,237,2.00E-80,237
TGZ50815.1,XP_011268720.1,2.00E-33,112,7.00E-34,112
TGZ50816.1,XP_011268715.1,0,1105,0,1094
TGZ50816.1,XP_011268716.1,0,1105,0,1094
TGZ50816.1,XP_011268717.1,0,1105,0,1094
TGZ50817.1,XP_011268741.1,2.00E-121,358,1.00E-135,393
TGZ50817.1,XP_011268742.1,2.00E-121,358,1.00E-135,393
TGZ50817.1,XP_019885448.1,2.00E-121,358,1.00E-135,393
TGZ50820.1,XP_019885446.1,0,640,0,640
TGZ50821.1,XP_011268740.2,0,2170,0,2149
TGZ50822.1,XP_019885442.2,0,1005,0,986
TGZ50822.1,XP_019885443.2,0,1005,0,986
TGZ50823.1,XP_011262076.1,0,1010,0,1024
TGZ50823.1,XP_011262077.1,0,1010,0,1024
TGZ50823.1,XP_011262078.1,0,1010,0,1024
TGZ50824.1,XP_011262080.1,0,1193,0,1189
TGZ50825.1,XP_025270880.1,0,772,0,772
TGZ50825.1,XP_025270881.1,0,772,0,772
TGZ50825.1,XP_025270882.1,0,772,0,772
TGZ50825.1,XP_025270883.1,0,772,0,772
TGZ50825.1,XP_025270884.1,0,772,0,772
TGZ50825.1,XP_025270885.1,0,772,0,772
TGZ50825.1,XP_025270886.1,0,772,0,772
TGZ50825.1,XP_025270887.1,0,772,0,772
TGZ50825.1,XP_025270888.1,0,772,0,772
TGZ50825.1,XP_025270889.1,0,772,0,772
TGZ50825.1,XP_025270890.1,0,772,0,772
TGZ50826.1,XP_025270869.1,0,779,0,779
TGZ50832.1,XP_011262115.2,0,557,0,563
TGZ50833.1,XP_011262113.1,2.00E-118,338,1.00E-118,338
TGZ50834.1,XP_011262109.1,0,1082,0,1082
TGZ50834.1,XP_019884187.1,0,1088,0,1088
TGZ50834.1,XP_019884188.1,0,1086,0,1086
TGZ50834.1,XP_025262422.1,0,1089,0,1089
TGZ50834.1,XP_025262423.1,0,1085,0,1085
TGZ50834.1,XP_025262424.1,0,1081,0,1081
TGZ50837.1,XP_011262117.1,4.00E-155,436,2.00E-155,436
TGZ50838.1,XP_011262116.1,6.00E-152,434,1.00E-158,451
TGZ50839.1,XP_011253116.1,0,934,0,934
TGZ50842.1,XP_011253113.1,3.00E-44,142,6.00E-45,142
TGZ50866.1,XP_011254559.1,1.00E-179,504,4.00E-180,504
TGZ50867.1,XP_025267291.1,8.00E-173,483,0,519
TGZ50868.1,XP_011257057.1,0,1124,0,1125
TGZ50868.1,XP_011257058.1,0,1124,0,1125
TGZ50870.1,XP_011257052.1,3.00E-40,156,2.00E-40,156
TGZ50870.1,XP_011257053.1,7.00E-39,152,3.00E-39,152
TGZ50871.1,XP_011257055.1,0,1406,0,1396
TGZ50872.1,XP_011257061.1,0,1025,0,996
TGZ50872.1,XP_011257062.1,0,1031,0,1003
TGZ50872.1,XP_025267211.1,0,1025,0,996
TGZ50874.1,XP_025267183.1,0,2564,0,2577
TGZ50874.1,XP_025267184.1,0,2564,0,2577
TGZ50874.1,XP_025267185.1,0,2506,0,2520
TGZ50874.1,XP_025267186.1,0,2568,0,2583
TGZ50874.1,XP_025267187.1,0,2477,0,2494
TGZ50876.1,XP_011254560.2,0,1041,0,1041
TGZ50877.1,XP_011254551.1,3.00E-79,236,8.00E-80,236
TGZ50880.1,XP_011254564.1,0,699,0,699
TGZ50881.1,XP_011266499.1,0,768,0,783
TGZ50888.1,XP_025265056.1,0,1174,0,1156
TGZ50893.1,XP_025269019.1,0,617,0,588
TGZ50901.1,XP_011254346.1,0,731,0,731
TGZ50902.1,XP_011254345.1,1.00E-174,493,3.00E-175,493
TGZ50902.1,XP_019882756.1,6.00E-174,492,2.00E-174,492
TGZ50902.1,XP_025270239.1,6.00E-174,492,2.00E-174,492
TGZ50903.1,XP_011254347.1,0,946,0,887
TGZ50904.1,XP_011254339.1,3.00E-38,127,4.00E-45,144
TGZ50905.1,XP_011254337.1,0,1458,0,1459
TGZ50905.1,XP_011254338.1,0,1458,0,1459
TGZ50908.1,XP_025263610.1,7.00E-91,273,4.00E-83,252
TGZ50909.1,XP_025270228.1,0,16511,0,14750
TGZ50911.1,XP_011264041.1,0,547,0,547
TGZ50913.1,XP_011254333.1,0,592,0,592
TGZ50914.1,XP_011254324.1,2.00E-75,224,9.00E-76,224
TGZ50914.1,XP_011254326.1,9.00E-75,222,4.00E-75,222
TGZ50914.1,XP_019882752.1,4.00E-74,221,2.00E-74,221
TGZ50917.1,XP_011267244.1,0,664,0,711
TGZ50920.1,XP_025266591.1,0,594,0,585
TGZ50921.1,XP_025266740.1,1.00E-31,115,4.00E-32,115
TGZ50921.1,XP_025266741.1,1.00E-31,115,4.00E-32,115
TGZ50938.1,XP_011263347.1,0,1224,0,1200
TGZ50948.1,XP_011257668.1,0,1775,0,1755
TGZ50948.1,XP_011257669.1,0,1775,0,1755
TGZ50948.1,XP_011257670.1,0,1759,0,1739
TGZ50948.1,XP_011257671.1,0,1759,0,1739
TGZ50948.1,XP_011257672.1,0,1759,0,1739
TGZ50948.1,XP_025265770.1,0,1775,0,1755
TGZ50949.1,XP_011257674.1,0,1127,0,1127
TGZ50953.1,XP_011264402.1,0,7092,0,7056
TGZ50953.1,XP_011264403.1,0,7092,0,7056
TGZ50953.1,XP_011264405.1,0,7092,0,7056
TGZ50954.1,XP_019884632.1,0,3163,0,3163
TGZ50955.1,XP_011264400.1,4.00E-117,337,4.00E-118,338
TGZ50957.1,XP_011264394.1,2.00E-132,378,2.00E-131,374
TGZ50958.1,XP_025265875.1,0,984,0,986
TGZ50959.1,XP_011264393.1,2.00E-44,144,1.00E-44,144
TGZ50960.1,XP_011264398.1,0,1776,0,1776
TGZ50960.1,XP_011264399.2,0,1790,0,1790
TGZ50963.1,XP_011257677.1,0,2342,0,2387
TGZ50963.1,XP_011257678.1,0,2322,0,2365
TGZ50965.1,XP_019883349.1,0,1066,0,1066
TGZ50967.1,XP_011257684.1,0,520,1.00E-176,503
TGZ50970.1,XP_011257679.2,0,1166,0,1166
TGZ50971.1,XP_019883348.1,0,971,0,946
TGZ50973.1,XP_025265837.1,0,521,0,521
TGZ50975.1,XP_025270606.1,0,1042,0,1042
TGZ50976.1,XP_011269433.1,5.00E-96,277,1.00E-88,258
TGZ50977.1,XP_011269434.1,0,531,0,551
TGZ50978.1,XP_025270616.1,0,736,0,736
TGZ50978.1,XP_025270617.1,0,736,0,736
TGZ50979.1,XP_011269429.1,0,1259,0,1268
TGZ50979.1,XP_011269430.1,0,1259,0,1268
TGZ50979.1,XP_011269431.1,0,1259,0,1268
TGZ50981.1,XP_025270612.1,2.00E-160,458,2.00E-160,458
TGZ50981.1,XP_025270613.1,1.00E-160,459,1.00E-160,459
TGZ50982.1,XP_025270994.1,0,768,0,756
TGZ50983.1,XP_011266614.1,0,553,0,553
TGZ50983.1,XP_011266615.1,0,553,0,553
TGZ50983.1,XP_011266616.1,0,553,0,553
TGZ50983.1,XP_025270988.1,0,553,0,553
TGZ50985.1,XP_011259547.1,1.00E-93,310,2.00E-97,320
TGZ50997.1,XP_011267070.2,0,1348,0,1348
TGZ50998.1,XP_011254480.1,1.00E-132,400,5.00E-147,436
TGZ50998.1,XP_011254481.1,1.00E-132,400,5.00E-147,436
TGZ50998.1,XP_011254482.1,1.00E-132,400,5.00E-147,436
TGZ50999.1,XP_025270600.1,0,882,0,902
TGZ51001.1,XP_025266926.1,0,1095,0,1080
TGZ51002.1,XP_011254468.1,0,845,0,845
TGZ51004.1,XP_011254463.1,0,646,0,646
TGZ51006.1,XP_011254466.1,0,857,0,857
TGZ51007.1,XP_011254464.1,3.00E-138,394,1.00E-134,384
TGZ51007.1,XP_025267182.1,5.00E-136,389,2.00E-132,379
TGZ51008.1,XP_011267055.1,7.00E-73,217,3.00E-73,217
TGZ51008.1,XP_011267056.1,7.00E-73,217,3.00E-73,217
TGZ51009.1,XP_019885105.1,0,1602,0,1595
TGZ51009.1,XP_019885106.1,0,1595,0,1587
TGZ51009.1,XP_025269417.1,0,1602,0,1595
TGZ51010.1,XP_025264629.1,0,1267,0,1267
TGZ51012.1,XP_011254702.1,0,1746,0,1726
TGZ51012.1,XP_011254704.1,0,1746,0,1726
TGZ51012.1,XP_011254705.1,0,1746,0,1726
TGZ51013.1,XP_011256801.1,5.00E-66,199,2.00E-66,199
TGZ51013.1,XP_011260524.1,2.00E-69,207,7.00E-70,207
TGZ51013.1,XP_011260525.1,2.00E-69,207,7.00E-70,207
TGZ51013.1,XP_025265603.1,2.00E-69,207,7.00E-70,207
TGZ51014.1,XP_011252459.1,0,602,0,610
TGZ51015.1,XP_011253339.2,0,687,0,687
TGZ51016.1,XP_011263708.1,0,562,0,562
TGZ51017.1,XP_011255035.1,7.00E-56,179,3.00E-53,171
TGZ51018.1,XP_011254700.1,0,1014,0,953
TGZ51018.1,XP_011254701.1,0,966,0,907
TGZ51020.1,XP_011255486.1,0,663,0,663
TGZ51021.1,XP_011255480.2,0,707,0,706
TGZ51021.1,XP_011255481.2,0,707,0,706
TGZ51023.1,XP_011254445.1,0,2890,0,2922
TGZ51023.1,XP_025266906.1,0,2890,0,2922
TGZ51023.1,XP_025266915.1,0,2880,0,2913
TGZ51024.1,XP_011255479.1,0,1772,0,1775
TGZ51025.1,XP_011254444.1,0,608,0,583
TGZ51026.1,XP_011254452.1,2.00E-134,389,2.00E-138,398
TGZ51027.1,XP_011254454.1,0,1540,0,1540
TGZ51029.1,XP_011254450.1,1.00E-139,400,7.00E-140,400
TGZ51029.1,XP_011254451.1,1.00E-139,400,7.00E-140,400
TGZ51033.1,XP_011269383.1,1.00E-140,395,4.00E-141,395
TGZ51033.1,XP_025270589.1,3.00E-138,389,1.00E-138,389
TGZ51035.1,XP_025270605.1,0,1906,0,1906
TGZ51037.1,XP_011257751.1,0,1258,0,1232
TGZ51037.1,XP_025263176.1,0,1239,0,1214
TGZ51038.1,XP_019884479.2,6.00E-33,117,3.00E-33,117
TGZ51039.1,XP_025270658.1,1.00E-162,462,6.00E-164,464
TGZ51040.1,XP_025270620.1,5.00E-126,371,2.00E-126,371
TGZ51041.1,XP_011269406.1,2.00E-84,254,7.00E-91,270
TGZ51041.1,XP_025270628.1,2.00E-84,254,7.00E-91,270
TGZ51041.1,XP_025270629.1,2.00E-84,254,7.00E-91,270
TGZ51045.1,XP_011253932.1,2.00E-88,260,1.00E-88,260
TGZ51045.1,XP_025270986.1,2.00E-88,260,1.00E-88,260
TGZ51045.1,XP_025270987.1,2.00E-88,260,1.00E-88,260
TGZ51046.1,XP_011266610.2,0,1057,0,1045
TGZ51046.1,XP_025270992.1,0,1057,0,1045
TGZ51047.1,XP_011266611.1,0,937,0,922
TGZ51047.1,XP_011266612.1,0,954,0,936
TGZ51048.1,XP_011266607.1,0,1705,0,1749
TGZ51049.1,XP_011254175.1,0,921,0,921
TGZ51049.1,XP_011257750.1,0,946,0,946
TGZ51050.1,XP_011267077.1,0,710,0,710
TGZ51052.1,XP_011266792.1,4.00E-173,481,2.00E-173,481
TGZ51053.1,XP_011269506.1,2.00E-105,303,8.00E-106,303
TGZ51054.1,XP_019885561.1,0,1052,0,1082
TGZ51055.1,XP_011269507.1,2.00E-172,479,7.00E-173,479
TGZ51056.1,XP_025270556.1,0,667,0,666
TGZ51056.1,XP_025270557.1,0,661,0,660
TGZ51057.1,XP_011263561.1,0,1287,0,1269
TGZ51058.1,XP_011263581.1,2.00E-108,314,8.00E-109,314
TGZ51059.1,XP_011266173.1,0,1132,0,1132
TGZ51059.1,XP_011266174.1,0,1132,0,1132
TGZ51059.1,XP_011266177.1,0,1127,0,1127
TGZ51059.1,XP_019884949.1,0,1132,0,1132
TGZ51060.1,XP_011263539.2,0,1220,0,1219
TGZ51062.1,XP_011269419.1,0,621,0,621
TGZ51064.1,XP_025270657.1,7.00E-113,326,8.00E-114,328
TGZ51067.1,XP_011254458.2,0,3100,0,3073
TGZ51067.1,XP_011254459.2,0,3100,0,3073
TGZ51067.1,XP_011254460.2,0,3100,0,3073
TGZ51067.1,XP_011254461.2,0,2976,0,2948
TGZ51069.1,XP_025267013.1,7.00E-121,345,3.00E-121,345
TGZ51070.1,XP_011253931.1,7.00E-43,138,3.00E-40,130
TGZ51073.1,XP_011267096.1,0,1042,0,1043
TGZ51076.1,XP_011267451.1,0,3055,0,3056
TGZ51076.1,XP_025264628.1,0,3073,0,3073
TGZ51077.1,XP_025264630.1,7.00E-46,145,3.00E-46,145
TGZ51077.1,XP_025264631.1,7.00E-46,145,3.00E-46,145
TGZ51078.1,XP_011267453.1,0,1527,0,1548
TGZ51078.1,XP_011267454.1,0,1527,0,1548
TGZ51078.1,XP_011267455.1,0,1521,0,1543
TGZ51080.1,XP_011263510.1,0,644,0,650
TGZ51081.1,XP_011263502.1,0,1882,0,1862
TGZ51083.1,XP_011269171.1,0,2417,0,2417
TGZ51084.1,XP_025263683.1,4.00E-169,476,5.00E-170,477
TGZ51085.1,XP_025263682.1,0,2341,0,2305
TGZ51086.1,XP_011250662.1,0,867,0,847
TGZ51087.1,XP_011263534.1,2.00E-117,339,2.00E-104,305
TGZ51087.1,XP_011263535.1,2.00E-118,341,3.00E-105,306
TGZ51088.1,XP_025270635.1,0,1051,0,1027
