cflo,clonal ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_019884892.2,XP_011338427.1,0,980,0,980
XP_019884892.2,XP_019887400.1,0,981,0,981
XP_019884896.1,XP_011345865.1,0,941,0,1057
XP_019884896.1,XP_011345866.1,0,946,0,1061
XP_019884897.1,XP_011345869.1,0,572,0,572
XP_019884899.1,XP_011337874.1,0,865,0,865
XP_019884902.1,XP_011342738.1,0,894,0,971
XP_019884904.1,XP_026825533.1,4.00E-67,211,4.00E-67,211
XP_019884910.2,XP_026825930.1,0,1465,0,1464
XP_019884910.2,XP_026825931.1,0,1452,0,1453
XP_019884910.2,XP_026825933.1,0,1449,0,1448
XP_019884910.2,XP_026825935.1,0,1408,0,1409
XP_019884913.1,XP_011337239.1,0,801,0,801
XP_019884920.1,XP_026823817.1,0,1043,0,1023
XP_019884921.2,XP_011328886.2,0,1545,0,1557
XP_019884921.2,XP_026829403.1,0,1545,0,1557
XP_019884922.1,XP_011338627.1,0,827,0,847
XP_019884922.1,XP_011338628.1,0,827,0,847
XP_019884922.1,XP_011338629.1,0,827,0,847
XP_019884922.1,XP_011338630.1,0,827,0,847
XP_019884922.1,XP_011338631.1,0,827,0,847
XP_019884922.1,XP_011338632.1,0,827,0,847
XP_019884923.1,XP_011338627.1,0,827,0,847
XP_019884923.1,XP_011338628.1,0,827,0,847
XP_019884923.1,XP_011338629.1,0,827,0,847
XP_019884923.1,XP_011338630.1,0,827,0,847
XP_019884923.1,XP_011338631.1,0,827,0,847
XP_019884923.1,XP_011338632.1,0,827,0,847
XP_019884924.1,XP_011338627.1,0,827,0,847
XP_019884924.1,XP_011338628.1,0,827,0,847
XP_019884924.1,XP_011338629.1,0,827,0,847
XP_019884924.1,XP_011338630.1,0,827,0,847
XP_019884924.1,XP_011338631.1,0,827,0,847
XP_019884924.1,XP_011338632.1,0,827,0,847
XP_019884925.1,XP_011338627.1,0,827,0,847
XP_019884925.1,XP_011338628.1,0,827,0,847
XP_019884925.1,XP_011338629.1,0,827,0,847
XP_019884925.1,XP_011338630.1,0,827,0,847
XP_019884925.1,XP_011338631.1,0,827,0,847
XP_019884925.1,XP_011338632.1,0,827,0,847
XP_019884926.1,XP_011338627.1,0,827,0,847
XP_019884926.1,XP_011338628.1,0,827,0,847
XP_019884926.1,XP_011338629.1,0,827,0,847
XP_019884926.1,XP_011338630.1,0,827,0,847
XP_019884926.1,XP_011338631.1,0,827,0,847
XP_019884926.1,XP_011338632.1,0,827,0,847
XP_019884927.1,XP_011338642.1,0,537,0,517
XP_019884928.1,XP_011338634.1,3.00E-116,341,3.00E-116,341
XP_019884936.1,XP_011338635.1,0,649,0,649
XP_019884936.1,XP_011338636.1,0,656,0,656
XP_019884938.1,XP_011340127.1,9.00E-49,151,9.00E-49,151
XP_019884938.1,XP_026825744.1,9.00E-49,151,9.00E-49,151
XP_019884949.1,XP_011342851.1,0,1131,0,1131
XP_019884949.1,XP_011342852.1,0,1125,0,1125
XP_019884954.1,XP_011329869.2,0,973,0,973
XP_019884954.1,XP_011329870.1,0,968,0,968
XP_019884954.1,XP_011329871.1,0,987,0,987
XP_019884954.1,XP_011329872.1,0,994,0,994
XP_019884961.1,XP_011333471.1,0,643,0,643
XP_019884961.1,XP_011333472.1,0,643,0,643
XP_019884961.1,XP_011333473.1,0,643,0,643
XP_019884961.1,XP_011333475.1,0,653,0,653
XP_019884961.1,XP_019886461.1,0,643,0,643
XP_019884980.1,XP_011330946.1,0,1302,0,1268
XP_019884981.2,XP_019886035.2,0,984,0,965
XP_019884981.2,XP_026827534.1,0,985,0,966
XP_019884981.2,XP_026827535.1,0,984,0,965
XP_019884984.1,XP_011346733.1,0,1325,0,1302
XP_019884984.1,XP_011346734.1,0,1284,0,1263
XP_019884988.1,XP_011339062.1,2.00E-41,132,2.00E-41,132
XP_019884988.1,XP_026827803.1,2.00E-41,132,2.00E-41,132
XP_019884988.1,XP_026827804.1,2.00E-41,132,2.00E-41,132
XP_019884990.2,XP_011351971.1,0,906,0,900
XP_019884992.1,XP_011332939.1,6.00E-153,427,6.00E-153,427
XP_019884992.1,XP_011332940.1,1.00E-150,421,1.00E-150,421
XP_019884992.1,XP_019886368.1,1.00E-150,421,1.00E-150,421
XP_019884994.2,XP_011330964.1,0,771,0,771
XP_019885002.1,XP_026830360.1,0,1357,0,1317
XP_019885007.2,XP_019887304.2,0,7406,0,7382
XP_019885013.2,XP_026824983.1,0,1589,0,1590
XP_019885013.2,XP_026824984.1,0,1576,0,1577
XP_019885013.2,XP_026824985.1,0,1577,0,1576
XP_019885013.2,XP_026824986.1,0,1555,0,1556
XP_019885013.2,XP_026824987.1,0,1552,0,1552
XP_019885013.2,XP_026824988.1,0,1548,0,1549
XP_019885016.1,XP_011335508.1,0,2953,0,2953
XP_019885017.1,XP_011335496.1,0,519,0,515
XP_019885017.1,XP_011335497.1,0,519,0,516
XP_019885017.1,XP_011335498.1,0,519,0,516
XP_019885017.1,XP_011335499.1,0,519,0,516
XP_019885017.1,XP_011335500.1,0,519,0,516
XP_019885017.1,XP_011335501.1,0,519,0,516
XP_019885017.1,XP_011335503.1,0,519,0,516
XP_019885017.1,XP_011335504.1,0,519,0,516
XP_019885017.1,XP_011335505.1,0,519,0,516
XP_019885017.1,XP_019886839.1,0,519,0,516
XP_019885018.1,XP_011335496.1,0,519,0,515
XP_019885018.1,XP_011335497.1,0,519,0,516
XP_019885018.1,XP_011335498.1,0,519,0,516
XP_019885018.1,XP_011335499.1,0,519,0,516
XP_019885018.1,XP_011335500.1,0,519,0,516
XP_019885018.1,XP_011335501.1,0,519,0,516
XP_019885018.1,XP_011335503.1,0,519,0,516
XP_019885018.1,XP_011335504.1,0,519,0,516
XP_019885018.1,XP_011335505.1,0,519,0,516
XP_019885018.1,XP_019886839.1,0,519,0,516
XP_019885019.1,XP_011335496.1,5.00E-178,502,1.00E-176,498
XP_019885019.1,XP_011335497.1,1.00E-178,502,2.00E-177,499
XP_019885019.1,XP_011335498.1,1.00E-178,502,2.00E-177,499
XP_019885019.1,XP_011335499.1,1.00E-178,502,2.00E-177,499
XP_019885019.1,XP_011335500.1,1.00E-178,502,2.00E-177,499
XP_019885019.1,XP_011335501.1,1.00E-178,502,2.00E-177,499
XP_019885019.1,XP_011335503.1,1.00E-178,502,2.00E-177,499
XP_019885019.1,XP_011335504.1,1.00E-178,502,2.00E-177,499
XP_019885019.1,XP_011335505.1,1.00E-178,502,2.00E-177,499
XP_019885019.1,XP_019886839.1,1.00E-178,502,2.00E-177,499
XP_019885020.1,XP_011335485.1,0,711,0,711
XP_019885021.2,XP_011344006.1,0,1018,0,1019
XP_019885021.2,XP_011344008.1,0,1017,0,1018
XP_019885021.2,XP_011344009.1,0,1017,0,1018
XP_019885021.2,XP_026824188.1,0,1017,0,1018
XP_019885035.1,XP_011343556.1,0,1935,0,1901
XP_019885035.1,XP_011343557.1,0,1941,0,1905
XP_019885035.1,XP_011343558.1,0,1889,0,1855
XP_019885035.1,XP_026823665.1,0,1894,0,1860
XP_019885036.1,XP_011343556.1,0,1935,0,1901
XP_019885036.1,XP_011343557.1,0,1941,0,1905
XP_019885036.1,XP_011343558.1,0,1889,0,1855
XP_019885036.1,XP_026823665.1,0,1894,0,1860
XP_019885037.1,XP_011343556.1,0,1935,0,1901
XP_019885037.1,XP_011343557.1,0,1941,0,1905
XP_019885037.1,XP_011343558.1,0,1889,0,1855
XP_019885037.1,XP_026823665.1,0,1894,0,1860
XP_019885040.2,XP_011344801.1,1.00E-84,254,1.00E-84,254
XP_019885041.2,XP_011344771.2,0,1671,0,1671
XP_019885041.2,XP_011344772.2,0,1686,0,1686
XP_019885046.1,XP_019886099.1,0,1459,0,1475
XP_019885046.1,XP_026829389.1,0,1443,0,1459
XP_019885049.1,XP_026829618.1,0,1050,0,1050
XP_019885052.2,XP_011331329.1,0,701,0,749
XP_019885053.1,XP_011331420.1,4.00E-157,443,3.00E-157,443
XP_019885053.1,XP_019886078.1,3.00E-163,459,3.00E-163,459
XP_019885061.1,XP_011345799.1,1.00E-143,415,2.00E-143,414
XP_019885069.1,XP_011339105.1,7.00E-115,328,7.00E-115,328
XP_019885071.1,XP_011339120.1,0,1528,0,1561
XP_019885074.1,XP_019885996.1,0,1318,0,1338
XP_019885075.1,XP_011330800.1,0,903,0,915
XP_019885076.1,XP_019886000.1,4.00E-166,465,4.00E-166,465
XP_019885077.2,XP_011329136.1,8.00E-88,303,3.00E-95,324
XP_019885078.1,XP_011329134.2,0,996,0,971
XP_019885078.1,XP_011329135.2,0,972,0,948
XP_019885080.2,XP_019890105.1,0,559,0,565
XP_019885081.1,XP_019889250.2,0,3063,0,3063
XP_019885081.1,XP_019889251.2,0,3005,0,3005
XP_019885082.1,XP_019890103.1,1.00E-47,149,1.00E-47,149
XP_019885082.1,XP_019890104.1,1.00E-47,149,1.00E-47,149
XP_019885084.1,XP_011334606.1,1.00E-137,402,1.00E-137,402
XP_019885087.2,XP_026829727.1,1.00E-80,241,9.00E-81,241
XP_019885090.1,XP_011352575.2,1.00E-135,387,1.00E-135,387
XP_019885091.1,XP_011352596.1,0,560,0,559
XP_019885091.1,XP_011352597.1,0,564,0,563
XP_019885091.1,XP_011352598.1,0,569,0,567
XP_019885091.1,XP_011352599.1,0,572,0,571
XP_019885094.2,XP_026823795.1,6.00E-144,433,1.00E-134,409
XP_019885097.1,XP_026831356.1,0,2956,0,2932
XP_019885097.1,XP_026831357.1,0,2949,0,2925
XP_019885097.1,XP_026831358.1,0,2961,0,2937
XP_019885097.1,XP_026831359.1,0,2955,0,2930
XP_019885097.1,XP_026831362.1,0,3073,0,3073
XP_019885097.1,XP_026831365.1,0,3019,0,3019
XP_019885097.1,XP_026831366.1,0,2968,0,2968
XP_019885098.1,XP_026831356.1,0,2952,0,2929
XP_019885098.1,XP_026831357.1,0,2945,0,2922
XP_019885098.1,XP_026831358.1,0,2939,0,2917
XP_019885098.1,XP_026831359.1,0,2932,0,2910
XP_019885098.1,XP_026831363.1,0,2821,0,2819
XP_019885098.1,XP_026831366.1,0,2964,0,2964
XP_019885098.1,XP_026831367.1,0,2818,0,2819
XP_019885098.1,XP_026831369.1,0,2824,0,2818
XP_019885098.1,XP_026831370.1,0,2821,0,2816
XP_019885099.1,XP_026831360.1,0,3093,0,3093
XP_019885099.1,XP_026831361.1,0,3086,0,3086
XP_019885099.1,XP_026831362.1,0,3080,0,3080
XP_019885099.1,XP_026831364.1,0,2981,0,2981
XP_019885099.1,XP_026831366.1,0,2996,0,2996
XP_019885100.1,XP_026831362.1,0,3088,0,3088
XP_019885100.1,XP_026831364.1,0,2968,0,2968
XP_019885100.1,XP_026831365.1,0,2972,0,2972
XP_019885101.1,XP_026831356.1,0,2905,0,2905
XP_019885101.1,XP_026831357.1,0,2898,0,2898
XP_019885101.1,XP_026831358.1,0,2893,0,2893
XP_019885101.1,XP_026831359.1,0,2886,0,2886
XP_019885101.1,XP_026831368.1,0,2850,0,2825
XP_019885102.2,XP_026823766.1,0,8919,0,8953
XP_019885105.1,XP_011342858.1,0,1520,0,1519
XP_019885105.1,XP_011342860.1,0,1520,0,1519
XP_019885105.1,XP_011342861.1,0,1511,0,1512
XP_019885106.1,XP_011342858.1,0,1512,0,1512
XP_019885106.1,XP_011342860.1,0,1512,0,1512
XP_019885106.1,XP_011342861.1,0,1516,0,1517
XP_019885108.1,XP_011340163.1,0,1366,0,1359
XP_019885109.1,XP_011335854.1,0,869,0,869
XP_019885132.1,XP_011346824.2,0,729,0,740
XP_019885138.2,XP_011335203.1,2.00E-132,375,3.00E-142,401
XP_019885140.1,XP_011330479.1,7.00E-65,196,7.00E-65,196
XP_019885140.1,XP_011330480.1,7.00E-65,196,7.00E-65,196
XP_019885141.2,XP_026829755.1,0,1263,0,1263
XP_019885141.2,XP_026829756.1,0,1263,0,1263
XP_019885144.1,XP_026829637.1,0,872,0,912
XP_019885146.1,XP_011335275.1,5.00E-107,305,6.00E-107,305
XP_019885147.1,XP_011335186.1,6.00E-26,101,7.00E-26,101
XP_019885152.2,XP_026827822.1,0,2056,0,2083
XP_019885152.2,XP_026831010.1,0,2098,0,2108
XP_019885157.2,XP_026830380.1,3.00E-73,241,4.00E-50,180
XP_019885158.2,XP_026830380.1,3.00E-73,241,4.00E-50,180
XP_019885159.2,XP_026830380.1,3.00E-73,241,4.00E-50,180
XP_019885160.2,XP_026830380.1,3.00E-73,241,4.00E-50,180
XP_019885162.1,XP_011347974.1,0,674,0,674
XP_019885162.1,XP_011347975.1,0,674,0,674
XP_019885162.1,XP_011347976.1,0,674,0,674
XP_019885162.1,XP_011347977.1,0,674,0,674
XP_019885162.1,XP_011347978.1,0,674,0,674
XP_019885162.1,XP_011347980.1,0,674,0,674
XP_019885162.1,XP_011347981.1,0,674,0,674
XP_019885162.1,XP_011347982.1,0,674,0,674
XP_019885162.1,XP_019889205.1,0,674,0,674
XP_019885162.1,XP_026827935.1,0,674,0,674
XP_019885162.1,XP_026827954.1,0,674,0,674
XP_019885162.1,XP_026827957.1,0,674,0,674
XP_019885162.1,XP_026827961.1,0,674,0,674
XP_019885162.1,XP_026827965.1,0,674,0,674
XP_019885162.1,XP_026827967.1,0,674,0,674
XP_019885162.1,XP_026827972.1,0,674,0,674
XP_019885162.1,XP_026827975.1,0,674,0,674
XP_019885162.1,XP_026827979.1,0,674,0,674
XP_019885165.1,XP_019889918.1,0,3653,0,3637
XP_019885165.1,XP_026825557.1,0,3755,0,3778
XP_019885165.1,XP_026825558.1,0,3773,0,3791
XP_019885165.1,XP_026825559.1,0,3781,0,3798
XP_019885165.1,XP_026825560.1,0,3754,0,3774
XP_019885165.1,XP_026825561.1,0,3756,0,3779
XP_019885165.1,XP_026825562.1,0,3754,0,3774
XP_019885165.1,XP_026825563.1,0,3764,0,3781
XP_019885165.1,XP_026825564.1,0,3781,0,3801
XP_019885165.1,XP_026825565.1,0,3734,0,3756
XP_019885165.1,XP_026825566.1,0,3713,0,3747
XP_019885165.1,XP_026825567.1,0,3747,0,3762
XP_019885165.1,XP_026825568.1,0,3717,0,3738
XP_019885165.1,XP_026825569.1,0,3715,0,3738
XP_019885165.1,XP_026825570.1,0,3715,0,3732
XP_019885165.1,XP_026825571.1,0,3724,0,3741
XP_019885165.1,XP_026825572.1,0,3731,0,3747
XP_019885165.1,XP_026825573.1,0,3730,0,3745
XP_019885165.1,XP_026825574.1,0,3709,0,3729
XP_019885165.1,XP_026825575.1,0,3727,0,3741
XP_019885165.1,XP_026825576.1,0,3714,0,3732
XP_019885165.1,XP_026825577.1,0,3788,0,3803
XP_019885165.1,XP_026825578.1,0,3811,0,3826
XP_019885165.1,XP_026825579.1,0,3710,0,3727
XP_019885165.1,XP_026825580.1,0,3711,0,3732
XP_019885165.1,XP_026825581.1,0,3705,0,3720
XP_019885165.1,XP_026825582.1,0,3665,0,3653
XP_019885165.1,XP_026825583.1,0,3649,0,3638
XP_019885165.1,XP_026825584.1,0,3660,0,3646
XP_019885165.1,XP_026825585.1,0,3628,0,3613
XP_019885166.1,XP_019889918.1,0,3661,0,3642
XP_019885166.1,XP_026825557.1,0,3766,0,3786
XP_019885166.1,XP_026825558.1,0,3793,0,3810
XP_019885166.1,XP_026825559.1,0,3798,0,3818
XP_019885166.1,XP_026825560.1,0,3764,0,3785
XP_019885166.1,XP_026825561.1,0,3770,0,3789
XP_019885166.1,XP_026825562.1,0,3798,0,3813
XP_019885166.1,XP_026825563.1,0,3804,0,3822
XP_019885166.1,XP_026825564.1,0,3794,0,3811
XP_019885166.1,XP_026825565.1,0,3727,0,3742
XP_019885166.1,XP_026825566.1,0,3706,0,3737
XP_019885166.1,XP_026825567.1,0,3829,0,3845
XP_019885166.1,XP_026825568.1,0,3739,0,3754
XP_019885166.1,XP_026825569.1,0,3737,0,3754
XP_019885166.1,XP_026825570.1,0,3735,0,3751
XP_019885166.1,XP_026825571.1,0,3742,0,3759
XP_019885166.1,XP_026825572.1,0,3750,0,3767
XP_019885166.1,XP_026825573.1,0,3747,0,3766
XP_019885166.1,XP_026825574.1,0,3729,0,3747
XP_019885166.1,XP_026825575.1,0,3770,0,3781
XP_019885166.1,XP_026825576.1,0,3756,0,3775
XP_019885166.1,XP_026825577.1,0,3706,0,3724
XP_019885166.1,XP_026825578.1,0,3729,0,3744
XP_019885166.1,XP_026825579.1,0,3703,0,3718
XP_019885166.1,XP_026825580.1,0,3703,0,3719
XP_019885166.1,XP_026825581.1,0,3693,0,3710
XP_019885166.1,XP_026825582.1,0,3709,0,3696
XP_019885166.1,XP_026825583.1,0,3641,0,3627
XP_019885166.1,XP_026825584.1,0,3743,0,3728
XP_019885166.1,XP_026825585.1,0,3673,0,3656
XP_019885167.1,XP_019889918.1,0,3692,0,3672
XP_019885167.1,XP_026825582.1,0,3674,0,3654
XP_019885167.1,XP_026825583.1,0,3648,0,3630
XP_019885167.1,XP_026825584.1,0,3663,0,3645
XP_019885167.1,XP_026825585.1,0,3633,0,3615
XP_019885169.2,XP_019889918.1,0,3656,0,3643
XP_019885169.2,XP_026825557.1,0,3761,0,3783
XP_019885169.2,XP_026825558.1,0,3763,0,3783
XP_019885169.2,XP_026825559.1,0,3762,0,3778
XP_019885169.2,XP_026825560.1,0,3759,0,3778
XP_019885169.2,XP_026825561.1,0,3763,0,3781
XP_019885169.2,XP_026825562.1,0,3751,0,3775
XP_019885169.2,XP_026825563.1,0,3752,0,3772
XP_019885169.2,XP_026825564.1,0,3755,0,3777
XP_019885169.2,XP_026825565.1,0,3725,0,3750
XP_019885169.2,XP_026825566.1,0,3719,0,3755
XP_019885169.2,XP_026825567.1,0,3742,0,3764
XP_019885169.2,XP_026825568.1,0,3710,0,3727
XP_019885169.2,XP_026825569.1,0,3712,0,3732
XP_019885169.2,XP_026825570.1,0,3707,0,3730
XP_019885169.2,XP_026825571.1,0,3704,0,3722
XP_019885169.2,XP_026825572.1,0,3718,0,3739
XP_019885169.2,XP_026825573.1,0,3720,0,3742
XP_019885169.2,XP_026825574.1,0,3704,0,3724
XP_019885169.2,XP_026825575.1,0,3694,0,3714
XP_019885169.2,XP_026825576.1,0,3699,0,3718
XP_019885169.2,XP_026825577.1,0,3709,0,3727
XP_019885169.2,XP_026825578.1,0,3719,0,3734
XP_019885169.2,XP_026825579.1,0,3694,0,3712
XP_019885169.2,XP_026825580.1,0,3690,0,3709
XP_019885169.2,XP_026825581.1,0,3668,0,3687
XP_019885169.2,XP_026825582.1,0,3669,0,3656
XP_019885169.2,XP_026825583.1,0,3643,0,3632
XP_019885169.2,XP_026825584.1,0,3660,0,3643
XP_019885169.2,XP_026825585.1,0,3611,0,3598
XP_019885170.2,XP_019889918.1,0,3658,0,3645
XP_019885170.2,XP_026825557.1,0,3757,0,3774
XP_019885170.2,XP_026825558.1,0,3763,0,3785
XP_019885170.2,XP_026825559.1,0,3759,0,3779
XP_019885170.2,XP_026825560.1,0,3751,0,3774
XP_019885170.2,XP_026825561.1,0,3755,0,3775
XP_019885170.2,XP_026825562.1,0,3744,0,3763
XP_019885170.2,XP_026825563.1,0,3757,0,3779
XP_019885170.2,XP_026825564.1,0,3756,0,3777
XP_019885170.2,XP_026825565.1,0,3721,0,3742
XP_019885170.2,XP_026825566.1,0,3711,0,3748
XP_019885170.2,XP_026825567.1,0,3737,0,3757
XP_019885170.2,XP_026825568.1,0,3710,0,3726
XP_019885170.2,XP_026825569.1,0,3719,0,3736
XP_019885170.2,XP_026825570.1,0,3712,0,3732
XP_019885170.2,XP_026825571.1,0,3700,0,3719
XP_019885170.2,XP_026825572.1,0,3719,0,3737
XP_019885170.2,XP_026825573.1,0,3729,0,3746
XP_019885170.2,XP_026825574.1,0,3710,0,3729
XP_019885170.2,XP_026825575.1,0,3698,0,3712
XP_019885170.2,XP_026825576.1,0,3707,0,3724
XP_019885170.2,XP_026825577.1,0,3713,0,3736
XP_019885170.2,XP_026825578.1,0,3719,0,3736
XP_019885170.2,XP_026825579.1,0,3699,0,3716
XP_019885170.2,XP_026825580.1,0,3688,0,3710
XP_019885170.2,XP_026825581.1,0,3668,0,3685
XP_019885170.2,XP_026825582.1,0,3657,0,3649
XP_019885170.2,XP_026825583.1,0,3633,0,3620
XP_019885170.2,XP_026825584.1,0,3649,0,3638
XP_019885170.2,XP_026825585.1,0,3610,0,3595
XP_019885171.1,XP_026825335.1,4.00E-124,352,5.00E-124,352
XP_019885174.2,XP_026825286.1,0,2334,0,2335
XP_019885174.2,XP_026825287.1,0,2328,0,2329
XP_019885175.1,XP_011351643.1,0,1038,0,1079
XP_019885177.1,XP_011351565.1,0,1640,0,1620
XP_019885177.1,XP_011351566.1,0,1645,0,1625
XP_019885177.1,XP_011351567.1,0,1618,0,1597
XP_019885177.1,XP_011351568.1,0,1624,0,1604
XP_019885182.2,XP_026828985.1,1.00E-154,447,1.00E-165,476
XP_019885188.1,XP_011329423.1,0,1274,0,1286
XP_019885190.1,XP_011343110.1,0,1337,0,1337
XP_019885191.2,XP_011328920.1,0,641,0,654
XP_019885194.1,XP_011328930.2,0,1885,0,1885
XP_019885194.1,XP_011328931.2,0,1888,0,1895
XP_019885194.1,XP_011328932.2,0,1883,0,1890
XP_019885194.1,XP_011328933.2,0,1869,0,1878
XP_019885194.1,XP_019890116.2,0,1892,0,1900
XP_019885195.1,XP_026824043.1,0,620,0,620
XP_019885200.1,XP_011333370.1,0,813,0,821
XP_019885201.1,XP_011333370.1,0,813,0,821
XP_019885205.1,XP_011331098.1,0,2122,0,2133
XP_019885205.1,XP_011331180.1,0,2122,0,2133
XP_019885205.1,XP_011331257.1,0,2122,0,2133
XP_019885205.1,XP_011331340.1,0,2122,0,2133
XP_019885206.1,XP_011331098.1,0,2122,0,2133
XP_019885206.1,XP_011331180.1,0,2122,0,2133
XP_019885206.1,XP_011331257.1,0,2122,0,2133
XP_019885206.1,XP_011331340.1,0,2122,0,2133
XP_019885207.1,XP_011331098.1,0,2122,0,2133
XP_019885207.1,XP_011331180.1,0,2122,0,2133
XP_019885207.1,XP_011331257.1,0,2122,0,2133
XP_019885207.1,XP_011331340.1,0,2122,0,2133
XP_019885208.1,XP_011331098.1,0,2122,0,2133
XP_019885208.1,XP_011331180.1,0,2122,0,2133
XP_019885208.1,XP_011331257.1,0,2122,0,2133
XP_019885208.1,XP_011331340.1,0,2122,0,2133
XP_019885209.1,XP_019886783.2,2.00E-167,468,2.00E-167,468
XP_019885210.2,XP_026824418.1,0,566,0,572
XP_019885210.2,XP_026824419.1,0,566,0,572
XP_019885211.1,XP_011330886.1,8.00E-178,498,8.00E-178,498
XP_019885211.1,XP_011330887.1,2.00E-176,495,2.00E-176,495
XP_019885212.1,XP_011330890.1,8.00E-133,385,8.00E-133,385
XP_019885212.1,XP_011330891.1,8.00E-133,385,8.00E-133,385
XP_019885212.1,XP_011330892.1,8.00E-133,385,8.00E-133,385
XP_019885212.1,XP_011330893.1,8.00E-133,385,8.00E-133,385
XP_019885213.1,XP_011331262.1,0,744,0,745
XP_019885213.1,XP_011331279.1,0,738,0,738
XP_019885213.1,XP_019886202.1,0,738,0,739
XP_019885221.2,XP_026830073.1,0,1023,0,1054
XP_019885223.1,XP_011341141.1,2.00E-53,164,2.00E-53,164
XP_019885224.2,XP_011351449.1,0,1026,0,1026
XP_019885225.2,XP_011351449.1,0,1061,0,1061
XP_019885226.1,XP_019889915.1,4.00E-174,483,4.00E-174,483
XP_019885228.1,XP_011349094.1,0,1914,0,1919
XP_019885228.1,XP_011349095.1,0,1918,0,1924
XP_019885228.1,XP_011349096.1,0,1883,0,1889
XP_019885228.1,XP_011349097.1,0,1887,0,1893
XP_019885229.1,XP_011349098.1,0,1814,0,1819
XP_019885233.1,XP_011351441.2,0,1610,0,1610
XP_019885233.1,XP_011351442.2,0,1614,0,1613
XP_019885235.2,XP_026824001.1,0,921,0,936
XP_019885235.2,XP_026824002.1,0,921,0,936
XP_019885235.2,XP_026824003.1,0,921,0,936
XP_019885235.2,XP_026824004.1,0,921,0,936
XP_019885238.2,XP_026827069.1,0,610,0,610
XP_019885240.2,XP_011338148.3,0,884,0,845
XP_019885262.2,XP_011346805.1,0,1365,0,1330
XP_019885263.1,XP_026825185.1,0,1331,0,1331
XP_019885271.1,XP_026825716.1,0,3544,0,3544
XP_019885271.1,XP_026825717.1,0,3551,0,3551
XP_019885271.1,XP_026825718.1,0,3542,0,3542
XP_019885272.1,XP_026825716.1,0,3563,0,3562
XP_019885272.1,XP_026825717.1,0,3543,0,3541
XP_019885272.1,XP_026825718.1,0,3540,0,3538
XP_019885273.1,XP_026825720.1,0,3254,0,3254
XP_019885275.2,XP_011351092.1,0,826,0,826
XP_019885276.1,XP_011331997.2,0,719,0,744
XP_019885276.1,XP_011331998.2,0,702,0,726
XP_019885279.1,XP_026828540.1,0,1835,0,1882
XP_019885279.1,XP_026828541.1,0,1837,0,1883
XP_019885279.1,XP_026828542.1,0,1837,0,1883
XP_019885279.1,XP_026828543.1,0,1837,0,1883
XP_019885280.1,XP_011337657.1,0,916,0,916
XP_019885281.1,XP_026828008.1,0,1213,0,1186
XP_019885282.1,XP_011337673.2,0,1268,0,1236
XP_019885283.1,XP_011337674.2,0,1154,0,1152
XP_019885284.1,XP_011337649.1,0,673,0,673
XP_019885284.1,XP_011337650.1,0,673,0,673
XP_019885284.1,XP_011337651.1,0,673,0,673
XP_019885288.1,XP_011347618.2,0,652,0,660
XP_019885298.1,XP_011329661.2,0,1275,0,1287
XP_019885299.1,XP_011329661.2,0,1283,0,1294
XP_019885300.1,XP_011345432.2,0,556,0,556
XP_019885303.1,XP_026830349.1,6.00E-60,182,6.00E-60,182
XP_019885303.1,XP_026830350.1,6.00E-60,182,6.00E-60,182
XP_019885305.2,XP_026830484.1,4.00E-132,372,4.00E-132,372
XP_019885311.1,XP_011332247.1,0,1652,0,1665
XP_019885311.1,XP_011332248.1,0,1652,0,1665
XP_019885311.1,XP_011332249.1,0,1652,0,1665
XP_019885311.1,XP_011332251.1,0,1640,0,1656
XP_019885311.1,XP_011332252.1,0,1630,0,1644
XP_019885311.1,XP_011332253.1,0,1619,0,1634
XP_019885311.1,XP_026826601.1,0,1623,0,1635
XP_019885311.1,XP_026826602.1,0,1613,0,1626
XP_019885314.2,XP_011337446.1,0,2951,0,2950
XP_019885314.2,XP_011337447.1,0,2942,0,2941
XP_019885316.1,XP_011342931.2,0,991,0,1015
XP_019885316.1,XP_011342938.2,0,988,0,1012
XP_019885316.1,XP_011342943.2,0,988,0,1012
XP_019885316.1,XP_026824927.1,0,1006,0,1031
XP_019885316.1,XP_026824928.1,0,1012,0,1035
XP_019885317.1,XP_011342931.2,0,990,0,1014
XP_019885317.1,XP_011342938.2,0,988,0,1011
XP_019885317.1,XP_011342943.2,0,988,0,1011
XP_019885317.1,XP_026824927.1,0,990,0,1013
XP_019885317.1,XP_026824928.1,0,996,0,1019
XP_019885318.1,XP_011342953.1,2.00E-175,490,2.00E-175,490
XP_019885318.1,XP_011342959.1,4.00E-170,476,4.00E-170,476
XP_019885319.1,XP_011342953.1,2.00E-169,474,2.00E-169,474
XP_019885319.1,XP_011342959.1,3.00E-169,473,3.00E-169,473
XP_019885320.1,XP_011343035.2,9.00E-177,493,1.00E-176,493
