pogo,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011640734.1,XP_011257295.2,0,2321,0,2291
XP_011640734.1,XP_025267988.1,0,2316,0,2274
XP_011640734.1,XP_025267989.1,0,2327,0,2282
XP_011640735.1,XP_011257303.2,0,2307,0,2282
XP_011640736.1,XP_011257311.2,0,2227,0,2209
XP_011640737.1,XP_011257316.2,0,2113,0,2093
XP_011640738.1,XP_019883224.2,3.00E-125,360,3.00E-133,380
XP_011640739.1,XP_011257159.1,0,604,0,604
XP_011640739.1,XP_011257169.1,0,598,0,598
XP_011640740.1,XP_011257159.1,0,598,0,598
XP_011640740.1,XP_011257169.1,0,602,0,602
XP_011640741.1,XP_025268643.1,0,582,0,582
XP_011640741.1,XP_025268644.1,0,566,0,566
XP_011640742.1,XP_011257138.1,3.00E-169,471,2.00E-169,471
XP_011640742.1,XP_011257147.1,3.00E-169,471,2.00E-169,471
XP_011640743.1,XP_011257138.1,3.00E-169,471,2.00E-169,471
XP_011640743.1,XP_011257147.1,3.00E-169,471,2.00E-169,471
XP_011640744.1,XP_011257126.1,0,657,0,657
XP_011640745.1,XP_011257114.1,0,857,0,820
XP_011640746.1,XP_011257114.1,0,857,0,820
XP_011640747.1,XP_011257114.1,0,857,0,820
XP_011640748.1,XP_025267981.1,1.00E-36,125,3.00E-37,127
XP_011640749.1,XP_011257085.1,3.00E-167,465,2.00E-167,465
XP_011640749.1,XP_011257095.1,3.00E-167,465,2.00E-167,465
XP_011640750.1,XP_025268011.1,0,594,0,594
XP_011640750.1,XP_025268012.1,0,591,0,591
XP_011640751.1,XP_025268011.1,0,624,0,624
XP_011640753.1,XP_011258710.1,0,575,0,575
XP_011640754.1,XP_025268004.1,7.00E-168,486,7.00E-168,486
XP_011640755.1,XP_011257003.1,0,540,0,528
XP_011640756.1,XP_011257013.1,0,751,0,733
XP_011640756.1,XP_019883297.1,0,751,0,733
XP_011640756.1,XP_025267983.1,0,751,0,733
XP_011640757.1,XP_011257013.1,0,751,0,733
XP_011640757.1,XP_019883297.1,0,751,0,733
XP_011640757.1,XP_025267983.1,0,751,0,733
XP_011640759.1,XP_025267973.1,0,1043,0,1043
XP_011640760.1,XP_025268005.1,0,1001,0,1001
XP_011640761.1,XP_011258710.1,0,575,0,575
XP_011640763.2,XP_011259844.1,0,603,0,603
XP_011640764.1,XP_011259845.2,0,736,0,751
XP_011640765.1,XP_011259845.2,0,736,0,751
XP_011640766.1,XP_011259845.2,0,736,0,751
XP_011640767.1,XP_011259847.2,0,1632,0,1632
XP_011640767.1,XP_011259848.2,0,1628,0,1628
XP_011640767.1,XP_025268007.1,0,1590,0,1586
XP_011640768.1,XP_025268006.1,0,1731,0,1731
XP_011640769.1,XP_011259848.2,0,1631,0,1631
XP_011640769.1,XP_025268007.1,0,1635,0,1635
XP_011640770.1,XP_011258710.1,0,575,0,575
XP_011640771.1,XP_011259849.2,0,1505,0,1505
XP_011640773.1,XP_011259868.1,8.00E-175,489,5.00E-175,489
XP_011640774.1,XP_025267996.1,0,692,0,692
XP_011640777.1,XP_011259861.1,9.00E-115,330,6.00E-115,330
XP_011640778.1,XP_011259862.1,2.00E-96,280,1.00E-96,280
XP_011640779.1,XP_011259858.1,2.00E-105,306,1.00E-102,298
XP_011640780.1,XP_011259859.1,3.00E-70,211,2.00E-70,211
XP_011640783.1,XP_011259856.1,0,1209,0,1194
XP_011640783.1,XP_011259857.1,0,1209,0,1194
XP_011640784.1,XP_011259856.1,0,1209,0,1194
XP_011640784.1,XP_011259857.1,0,1209,0,1194
XP_011640785.1,XP_011259856.1,0,1209,0,1194
XP_011640785.1,XP_011259857.1,0,1209,0,1194
XP_011640786.1,XP_011259856.1,0,1209,0,1194
XP_011640786.1,XP_011259857.1,0,1209,0,1194
XP_011640789.1,XP_011259850.1,0,1204,0,1198
XP_011640789.1,XP_011259851.1,0,1204,0,1198
XP_011640789.1,XP_011259852.1,0,1166,0,1160
XP_011640790.1,XP_011259850.1,0,1204,0,1198
XP_011640790.1,XP_011259851.1,0,1204,0,1198
XP_011640790.1,XP_011259852.1,0,1166,0,1160
XP_011640791.1,XP_011259850.1,0,1165,0,1157
XP_011640791.1,XP_011259851.1,0,1165,0,1157
XP_011640791.1,XP_011259852.1,0,1170,0,1163
XP_011640793.1,XP_011258707.1,0,533,0,533
XP_011640795.1,XP_025267974.1,0,1996,0,1952
XP_011640795.1,XP_025267975.1,0,1981,0,1942
XP_011640796.1,XP_011259873.1,4.00E-60,182,3.00E-60,182
XP_011640797.1,XP_011259876.1,0,1836,0,1836
XP_011640797.1,XP_025267976.1,0,1883,0,1883
XP_011640797.1,XP_025267977.1,0,1873,0,1873
XP_011640797.1,XP_025267978.1,0,1836,0,1836
XP_011640799.1,XP_011259879.1,0,1550,0,1550
XP_011640800.1,XP_011259879.1,0,1550,0,1550
XP_011640803.1,XP_011252782.1,0,1355,0,1365
XP_011640804.1,XP_011252783.1,0,929,0,928
XP_011640805.1,XP_011252784.1,0,1057,0,1076
XP_011640805.1,XP_011252786.1,0,1057,0,1076
XP_011640805.1,XP_011252787.1,0,1061,0,1081
XP_011640805.1,XP_025267400.1,0,1057,0,1076
XP_011640807.1,XP_025267403.1,0,546,0,546
XP_011640808.1,XP_025267404.1,4.00E-49,171,5.00E-59,196
XP_011640809.1,XP_011269127.1,0,1502,0,1494
XP_011640810.1,XP_011269129.1,0,1694,0,1694
XP_011640812.1,XP_011252791.2,0,847,0,816
XP_011640813.1,XP_011267965.1,2.00E-146,415,3.00E-152,429
XP_011640814.1,XP_011252791.2,0,847,0,816
XP_011640815.1,XP_011252791.2,0,847,0,816
XP_011640816.1,XP_011252790.1,7.00E-168,470,4.00E-168,470
XP_011640817.1,XP_011252790.1,1.00E-169,474,7.00E-170,474
XP_011640818.1,XP_011269132.1,0,1439,0,1461
XP_011640819.1,XP_011269126.1,0,757,0,757
XP_011640822.1,XP_011269125.1,0,518,0,518
XP_011640823.1,XP_011269123.2,0,977,0,977
XP_011640823.1,XP_011269124.2,0,942,0,942
XP_011640824.1,XP_011269123.2,0,954,0,954
XP_011640824.1,XP_011269124.2,0,951,0,951
XP_011640828.1,XP_011268913.1,0,1392,0,1392
XP_011640829.1,XP_025271145.1,0,1806,0,1806
XP_011640829.1,XP_025271146.1,0,1806,0,1806
XP_011640830.1,XP_011267966.1,0,701,0,701
XP_011640831.1,XP_011268897.2,0,2369,0,2391
XP_011640831.1,XP_011268898.2,0,2358,0,2379
XP_011640831.1,XP_011268899.2,0,2328,0,2349
XP_011640831.1,XP_011268900.2,0,2317,0,2336
XP_011640831.1,XP_011268901.2,0,2292,0,2313
XP_011640831.1,XP_011268908.2,0,2374,0,2392
XP_011640831.1,XP_011268910.2,0,2366,0,2385
XP_011640831.1,XP_011268911.2,0,2366,0,2385
XP_011640831.1,XP_019885473.2,0,2305,0,2326
XP_011640831.1,XP_025271144.1,0,2355,0,2377
XP_011640832.1,XP_011268897.2,0,2358,0,2379
XP_011640832.1,XP_011268898.2,0,2363,0,2385
XP_011640832.1,XP_011268899.2,0,2317,0,2337
XP_011640832.1,XP_011268900.2,0,2305,0,2325
XP_011640832.1,XP_011268901.2,0,2280,0,2300
XP_011640832.1,XP_011268903.2,0,2249,0,2269
XP_011640832.1,XP_011268908.2,0,2362,0,2380
XP_011640832.1,XP_011268910.2,0,2355,0,2372
XP_011640832.1,XP_011268911.2,0,2355,0,2372
XP_011640832.1,XP_019885473.2,0,2310,0,2331
XP_011640832.1,XP_025271144.1,0,2344,0,2364
XP_011640833.1,XP_011268897.2,0,2363,0,2385
XP_011640833.1,XP_011268898.2,0,2352,0,2374
XP_011640833.1,XP_011268899.2,0,2322,0,2343
XP_011640833.1,XP_011268900.2,0,2310,0,2333
XP_011640833.1,XP_011268901.2,0,2285,0,2306
XP_011640833.1,XP_011268908.2,0,2364,0,2384
XP_011640833.1,XP_011268910.2,0,2368,0,2386
XP_011640833.1,XP_011268911.2,0,2368,0,2386
XP_011640833.1,XP_019885473.2,0,2299,0,2321
XP_011640833.1,XP_025271144.1,0,2349,0,2372
XP_011640834.1,XP_011268897.2,0,2363,0,2385
XP_011640834.1,XP_011268898.2,0,2352,0,2374
XP_011640834.1,XP_011268899.2,0,2322,0,2343
XP_011640834.1,XP_011268900.2,0,2310,0,2333
XP_011640834.1,XP_011268901.2,0,2285,0,2306
XP_011640834.1,XP_011268908.2,0,2364,0,2384
XP_011640834.1,XP_011268910.2,0,2368,0,2386
XP_011640834.1,XP_011268911.2,0,2368,0,2386
XP_011640834.1,XP_019885473.2,0,2299,0,2321
XP_011640834.1,XP_025271144.1,0,2349,0,2372
XP_011640835.1,XP_011268897.2,0,2328,0,2349
XP_011640835.1,XP_011268898.2,0,2317,0,2337
XP_011640835.1,XP_011268899.2,0,2338,0,2360
XP_011640835.1,XP_011268900.2,0,2275,0,2296
XP_011640835.1,XP_011268901.2,0,2250,0,2270
XP_011640835.1,XP_011268902.2,0,2243,0,2264
XP_011640835.1,XP_011268905.2,0,2237,0,2256
XP_011640835.1,XP_011268908.2,0,2330,0,2351
XP_011640835.1,XP_011268910.2,0,2325,0,2343
XP_011640835.1,XP_011268911.2,0,2325,0,2343
XP_011640835.1,XP_019885473.2,0,2263,0,2285
XP_011640835.1,XP_025271141.1,0,2231,0,2252
XP_011640835.1,XP_025271142.1,0,2260,0,2279
XP_011640835.1,XP_025271144.1,0,2315,0,2335
XP_011640836.1,XP_011268897.2,0,2317,0,2336
XP_011640836.1,XP_011268898.2,0,2305,0,2326
XP_011640836.1,XP_011268899.2,0,2275,0,2298
XP_011640836.1,XP_011268900.2,0,2331,0,2352
XP_011640836.1,XP_011268901.2,0,2239,0,2258
XP_011640836.1,XP_011268908.2,0,2318,0,2339
XP_011640836.1,XP_011268910.2,0,2311,0,2330
XP_011640836.1,XP_011268911.2,0,2311,0,2330
XP_011640836.1,XP_019885473.2,0,2320,0,2341
XP_011640836.1,XP_025271144.1,0,2303,0,2322
XP_011640837.1,XP_011268897.2,0,2291,0,2311
XP_011640837.1,XP_011268898.2,0,2279,0,2300
XP_011640837.1,XP_011268899.2,0,2250,0,2269
XP_011640837.1,XP_011268900.2,0,2238,0,2256
XP_011640837.1,XP_011268901.2,0,2306,0,2326
XP_011640837.1,XP_011268908.2,0,2292,0,2312
XP_011640837.1,XP_011268910.2,0,2284,0,2304
XP_011640837.1,XP_011268911.2,0,2284,0,2304
XP_011640837.1,XP_019885473.2,0,2226,0,2246
XP_011640837.1,XP_025271142.1,0,2263,0,2285
XP_011640838.1,XP_011268899.2,0,2244,0,2264
XP_011640838.1,XP_011268902.2,0,2303,0,2325
XP_011640838.1,XP_011268905.2,0,2244,0,2263
XP_011640838.1,XP_011268906.2,0,2223,0,2246
XP_011640838.1,XP_025271141.1,0,2291,0,2313
XP_011640838.1,XP_025271142.1,0,2190,0,2210
XP_011640839.1,XP_011265694.1,0,950,0,970
XP_011640841.1,XP_011268899.2,0,2258,0,2279
XP_011640841.1,XP_011268901.2,0,2264,0,2285
XP_011640841.1,XP_011268902.2,0,2190,0,2211
XP_011640841.1,XP_011268905.2,0,2191,0,2211
XP_011640841.1,XP_011268906.2,0,2179,0,2201
XP_011640841.1,XP_011268907.2,0,2172,0,2192
XP_011640841.1,XP_025271142.1,0,2275,0,2297
XP_011640842.1,XP_011268900.2,0,2250,0,2270
XP_011640842.1,XP_011268901.2,0,2253,0,2272
XP_011640842.1,XP_019885473.2,0,2237,0,2259
XP_011640842.1,XP_025271142.1,0,2210,0,2232
XP_011640843.1,XP_011268899.2,0,2239,0,2257
XP_011640843.1,XP_011268902.2,0,2244,0,2263
XP_011640843.1,XP_011268905.2,0,2258,0,2277
XP_011640843.1,XP_011268906.2,0,2184,0,2207
XP_011640843.1,XP_011268907.2,0,2175,0,2199
XP_011640843.1,XP_025271141.1,0,2231,0,2252
XP_011640843.1,XP_025271142.1,0,2191,0,2213
XP_011640844.1,XP_011268898.2,0,2248,0,2267
XP_011640844.1,XP_011268903.2,0,2243,0,2262
XP_011640845.1,XP_011268902.2,0,2222,0,2242
XP_011640845.1,XP_011268905.2,0,2184,0,2206
XP_011640845.1,XP_011268906.2,0,2240,0,2260
XP_011640845.1,XP_011268907.2,0,2180,0,2199
XP_011640845.1,XP_025271141.1,0,2211,0,2233
XP_011640845.1,XP_025271142.1,0,2181,0,2202
XP_011640846.1,XP_011268905.2,0,2175,0,2198
XP_011640846.1,XP_011268906.2,0,2180,0,2200
XP_011640846.1,XP_011268907.2,0,2196,0,2216
XP_011640846.1,XP_025271142.1,0,2173,0,2194
XP_011640847.1,XP_011268897.2,0,2355,0,2377
XP_011640847.1,XP_011268898.2,0,2343,0,2365
XP_011640847.1,XP_011268899.2,0,2315,0,2335
XP_011640847.1,XP_011268900.2,0,2303,0,2322
XP_011640847.1,XP_011268908.2,0,2360,0,2377
XP_011640847.1,XP_011268910.2,0,2352,0,2371
XP_011640847.1,XP_011268911.2,0,2352,0,2371
XP_011640847.1,XP_025271144.1,0,2413,0,2437
XP_011640848.1,XP_019885475.1,0,637,0,637
XP_011640849.1,XP_019885476.1,0,580,0,580
XP_011640851.1,XP_019885476.1,0,581,0,581
XP_011640852.1,XP_011268893.1,0,934,0,928
XP_011640852.1,XP_011268896.1,0,935,0,927
XP_011640853.1,XP_011268893.1,0,923,0,916
XP_011640853.1,XP_011268896.1,0,924,0,916
XP_011640854.1,XP_011268891.1,0,716,0,716
XP_011640855.1,XP_011267967.1,0,1666,0,1666
XP_011640855.1,XP_011267971.1,0,1626,0,1626
XP_011640855.1,XP_019885311.1,0,1666,0,1666
XP_011640855.1,XP_025267573.1,0,1701,0,1701
XP_011640855.1,XP_025267574.1,0,1689,0,1689
XP_011640855.1,XP_025267575.1,0,1679,0,1679
XP_011640855.1,XP_025267576.1,0,1668,0,1668
XP_011640855.1,XP_025267577.1,0,1666,0,1666
XP_011640855.1,XP_025267578.1,0,1657,0,1657
XP_011640855.1,XP_025267579.1,0,1635,0,1635
XP_011640855.1,XP_025267580.1,0,1653,0,1655
XP_011640855.1,XP_025267581.1,0,1643,0,1643
XP_011640856.1,XP_011268874.1,0,686,0,686
XP_011640857.1,XP_011268877.1,0,650,0,634
XP_011640858.1,XP_011264340.1,4.00E-95,274,2.00E-95,274
XP_011640858.1,XP_011265432.1,2.00E-92,267,1.00E-92,267
XP_011640858.1,XP_011265433.2,2.00E-92,267,1.00E-92,267
XP_011640858.1,XP_011265838.1,4.00E-95,274,2.00E-95,274
XP_011640858.1,XP_011268848.1,4.00E-95,274,2.00E-95,274
XP_011640859.1,XP_011264339.1,9.00E-83,242,6.00E-83,242
XP_011640859.1,XP_011264343.1,5.00E-83,243,3.00E-83,243
XP_011640859.1,XP_011268841.1,2.00E-83,244,1.00E-83,244
XP_011640859.1,XP_011268873.1,2.00E-83,244,1.00E-83,244
XP_011640860.1,XP_025271197.1,4.00E-99,289,3.00E-99,289
XP_011640861.1,XP_025271197.1,4.00E-99,289,3.00E-99,289
XP_011640862.1,XP_025271197.1,4.00E-99,289,3.00E-99,289
XP_011640863.1,XP_011267967.1,0,1657,0,1657
XP_011640863.1,XP_011267971.1,0,1621,0,1620
XP_011640863.1,XP_019885311.1,0,1657,0,1657
XP_011640863.1,XP_025267573.1,0,1689,0,1689
XP_011640863.1,XP_025267574.1,0,1694,0,1694
XP_011640863.1,XP_025267575.1,0,1668,0,1668
XP_011640863.1,XP_025267576.1,0,1672,0,1672
XP_011640863.1,XP_025267577.1,0,1657,0,1657
XP_011640863.1,XP_025267578.1,0,1661,0,1662
XP_011640863.1,XP_025267579.1,0,1640,0,1640
XP_011640863.1,XP_025267580.1,0,1643,0,1643
XP_011640863.1,XP_025267581.1,0,1648,0,1648
XP_011640863.1,XP_025267582.1,0,1614,0,1616
XP_011640863.1,XP_025267583.1,0,1614,0,1616
XP_011640864.1,XP_025271197.1,4.00E-99,289,3.00E-99,289
XP_011640867.1,XP_025271199.1,0,1535,0,1535
XP_011640868.1,XP_011268871.1,0,1096,0,1096
XP_011640868.1,XP_025271195.1,0,1096,0,1096
XP_011640870.1,XP_011264160.1,7.00E-175,499,4.00E-178,507
XP_011640871.1,XP_011264159.1,1.00E-131,377,7.00E-132,377
XP_011640872.1,XP_011267967.1,0,1645,0,1645
XP_011640872.1,XP_019885311.1,0,1645,0,1645
XP_011640872.1,XP_025267573.1,0,1679,0,1679
XP_011640872.1,XP_025267574.1,0,1669,0,1669
XP_011640872.1,XP_025267575.1,0,1687,0,1687
XP_011640872.1,XP_025267576.1,0,1676,0,1676
XP_011640872.1,XP_025267577.1,0,1645,0,1645
XP_011640872.1,XP_025267578.1,0,1635,0,1635
XP_011640872.1,XP_025267579.1,0,1642,0,1642
XP_011640872.1,XP_025267580.1,0,1633,0,1632
XP_011640872.1,XP_025267581.1,0,1622,0,1622
XP_011640873.1,XP_011256634.1,0,1527,0,1509
XP_011640874.1,XP_011264161.1,0,531,0,545
XP_011640875.1,XP_011264164.1,0,764,0,764
XP_011640876.1,XP_011264165.1,2.00E-153,439,3.00E-157,449
XP_011640878.1,XP_011264166.1,0,914,0,914
XP_011640879.1,XP_011267967.1,0,1635,0,1635
XP_011640879.1,XP_011267971.1,0,1598,0,1598
XP_011640879.1,XP_019885311.1,0,1635,0,1635
XP_011640879.1,XP_025267573.1,0,1669,0,1669
XP_011640879.1,XP_025267574.1,0,1673,0,1672
XP_011640879.1,XP_025267575.1,0,1676,0,1676
XP_011640879.1,XP_025267576.1,0,1680,0,1680
XP_011640879.1,XP_025267577.1,0,1635,0,1635
XP_011640879.1,XP_025267578.1,0,1641,0,1640
XP_011640879.1,XP_025267579.1,0,1648,0,1649
XP_011640879.1,XP_025267580.1,0,1622,0,1622
XP_011640879.1,XP_025267581.1,0,1627,0,1625
XP_011640884.1,XP_011264184.2,0,847,0,827
XP_011640885.1,XP_011264187.1,0,766,0,767
XP_011640886.1,XP_011264186.1,0,719,0,719
XP_011640887.1,XP_011267967.1,0,1686,0,1686
XP_011640887.1,XP_011267971.1,0,1628,0,1628
XP_011640887.1,XP_019885311.1,0,1686,0,1686
XP_011640887.1,XP_025267573.1,0,1665,0,1665
XP_011640887.1,XP_025267574.1,0,1655,0,1655
XP_011640887.1,XP_025267575.1,0,1645,0,1645
XP_011640887.1,XP_025267576.1,0,1633,0,1633
XP_011640887.1,XP_025267577.1,0,1686,0,1686
XP_011640887.1,XP_025267578.1,0,1675,0,1675
XP_011640887.1,XP_025267579.1,0,1652,0,1652
XP_011640887.1,XP_025267580.1,0,1656,0,1656
XP_011640887.1,XP_025267581.1,0,1647,0,1647
XP_011640887.1,XP_025267582.1,0,1618,0,1618
XP_011640887.1,XP_025267583.1,0,1618,0,1618
XP_011640888.1,XP_011264185.1,0,795,0,797
XP_011640889.1,XP_011264188.1,0,797,0,797
XP_011640890.1,XP_011264189.1,0,762,0,762
XP_011640891.1,XP_025265938.1,0,728,0,728
XP_011640892.1,XP_011264191.2,2.00E-51,159,1.00E-51,159
XP_011640893.1,XP_011264192.1,5.00E-57,174,3.00E-57,174
XP_011640894.1,XP_025265836.1,4.00E-73,224,5.00E-65,203
XP_011640895.1,XP_011264663.2,0,1467,0,1467
XP_011640896.1,XP_011267967.1,0,1686,0,1686
XP_011640896.1,XP_011267971.1,0,1628,0,1628
XP_011640896.1,XP_019885311.1,0,1686,0,1686
XP_011640896.1,XP_025267573.1,0,1665,0,1665
XP_011640896.1,XP_025267574.1,0,1655,0,1655
XP_011640896.1,XP_025267575.1,0,1645,0,1645
XP_011640896.1,XP_025267576.1,0,1633,0,1633
XP_011640896.1,XP_025267577.1,0,1686,0,1686
XP_011640896.1,XP_025267578.1,0,1675,0,1675
XP_011640896.1,XP_025267579.1,0,1652,0,1652
XP_011640896.1,XP_025267580.1,0,1656,0,1656
XP_011640896.1,XP_025267581.1,0,1647,0,1647
XP_011640896.1,XP_025267582.1,0,1618,0,1618
XP_011640896.1,XP_025267583.1,0,1618,0,1618
XP_011640897.1,XP_011264664.2,0,1425,0,1425
XP_011640898.1,XP_011264664.2,0,1425,0,1425
XP_011640899.1,XP_011265640.1,0,1749,0,1697
XP_011640900.1,XP_011252839.1,0,1580,0,1623
XP_011640900.1,XP_019882468.1,0,1580,0,1623
XP_011640900.1,XP_019882469.1,0,1580,0,1623
XP_011640900.1,XP_025264714.1,0,1580,0,1623
XP_011640900.1,XP_025264715.1,0,1587,0,1630
XP_011640901.2,XP_025267991.1,0,944,0,926
XP_011640902.1,XP_011259870.1,0,1010,0,1039
XP_011640904.1,XP_011267967.1,0,1686,0,1686
XP_011640904.1,XP_011267971.1,0,1628,0,1628
XP_011640904.1,XP_019885311.1,0,1686,0,1686
XP_011640904.1,XP_025267573.1,0,1665,0,1665
XP_011640904.1,XP_025267574.1,0,1655,0,1655
XP_011640904.1,XP_025267575.1,0,1645,0,1645
XP_011640904.1,XP_025267576.1,0,1633,0,1633
XP_011640904.1,XP_025267577.1,0,1686,0,1686
XP_011640904.1,XP_025267578.1,0,1675,0,1675
XP_011640904.1,XP_025267579.1,0,1652,0,1652
XP_011640904.1,XP_025267580.1,0,1656,0,1656
XP_011640904.1,XP_025267581.1,0,1647,0,1647
XP_011640904.1,XP_025267582.1,0,1618,0,1618
XP_011640904.1,XP_025267583.1,0,1618,0,1618
XP_011640906.1,XP_019883740.2,5.00E-125,370,5.00E-125,370
XP_011640909.1,XP_011268887.1,0,723,0,716
XP_011640911.1,XP_011267967.1,0,1686,0,1686
XP_011640911.1,XP_011267971.1,0,1628,0,1628
XP_011640911.1,XP_019885311.1,0,1686,0,1686
XP_011640911.1,XP_025267573.1,0,1665,0,1665
XP_011640911.1,XP_025267574.1,0,1655,0,1655
XP_011640911.1,XP_025267575.1,0,1645,0,1645
XP_011640911.1,XP_025267576.1,0,1633,0,1633
XP_011640911.1,XP_025267577.1,0,1686,0,1686
XP_011640911.1,XP_025267578.1,0,1675,0,1675
XP_011640911.1,XP_025267579.1,0,1652,0,1652
XP_011640911.1,XP_025267580.1,0,1656,0,1656
XP_011640911.1,XP_025267581.1,0,1647,0,1647
XP_011640911.1,XP_025267582.1,0,1618,0,1618
XP_011640911.1,XP_025267583.1,0,1618,0,1618
XP_011640912.1,XP_011264903.1,4.00E-166,472,2.00E-166,472
XP_011640912.1,XP_025264748.1,5.00E-166,472,3.00E-166,473
XP_011640912.1,XP_025264749.1,5.00E-166,472,2.00E-166,473
XP_011640912.1,XP_025264750.1,3.00E-166,473,1.00E-166,473
XP_011640912.1,XP_025264751.1,4.00E-166,472,2.00E-166,472
XP_011640912.1,XP_025264752.1,4.00E-166,472,2.00E-166,472
XP_011640913.1,XP_011264914.1,2.00E-177,496,1.00E-177,496
XP_011640914.1,XP_011264906.1,0,1230,0,1251
XP_011640914.1,XP_011264907.1,0,1230,0,1251
XP_011640914.1,XP_011264909.1,0,1230,0,1251
XP_011640914.1,XP_011264910.1,0,1230,0,1251
XP_011640914.1,XP_011264911.1,0,1213,0,1233
XP_011640915.1,XP_011264906.1,0,1214,0,1236
XP_011640915.1,XP_011264907.1,0,1214,0,1236
XP_011640915.1,XP_011264909.1,0,1214,0,1236
XP_011640915.1,XP_011264910.1,0,1214,0,1236
XP_011640915.1,XP_011264911.1,0,1236,0,1258
XP_011640917.1,XP_011264915.1,0,1359,0,1359
XP_011640917.1,XP_011264916.1,0,1313,0,1325
XP_011640917.1,XP_011264917.1,0,1320,0,1320
XP_011640918.1,XP_011264915.1,0,1327,0,1313
XP_011640918.1,XP_011264916.1,0,1334,0,1331
XP_011640918.1,XP_011264917.1,0,1322,0,1313
XP_011640919.1,XP_011267967.1,0,1675,0,1675
XP_011640919.1,XP_011267971.1,0,1624,0,1624
XP_011640919.1,XP_019885311.1,0,1675,0,1675
XP_011640919.1,XP_025267573.1,0,1655,0,1655
XP_011640919.1,XP_025267574.1,0,1660,0,1660
XP_011640919.1,XP_025267575.1,0,1633,0,1633
XP_011640919.1,XP_025267576.1,0,1637,0,1637
XP_011640919.1,XP_025267577.1,0,1675,0,1675
XP_011640919.1,XP_025267578.1,0,1679,0,1679
XP_011640919.1,XP_025267579.1,0,1657,0,1657
XP_011640919.1,XP_025267580.1,0,1647,0,1647
XP_011640919.1,XP_025267581.1,0,1650,0,1650
XP_011640919.1,XP_025267582.1,0,1618,0,1618
XP_011640919.1,XP_025267583.1,0,1618,0,1618
XP_011640920.1,XP_011264877.1,1.00E-74,225,8.00E-75,225
XP_011640921.1,XP_011264878.1,0,849,0,849
XP_011640921.1,XP_011264879.1,0,849,0,849
XP_011640921.1,XP_011264880.1,0,849,0,849
XP_011640921.1,XP_011264881.1,0,834,0,834
XP_011640922.1,XP_011264878.1,0,849,0,849
XP_011640922.1,XP_011264879.1,0,849,0,849
XP_011640922.1,XP_011264880.1,0,849,0,849
XP_011640922.1,XP_011264881.1,0,834,0,834
XP_011640923.1,XP_011265694.1,0,950,0,970
XP_011640930.2,XP_011265630.2,0,644,0,644
XP_011640931.1,XP_011265627.1,0,590,0,590
XP_011640931.1,XP_011265628.1,0,590,0,590
XP_011640931.1,XP_011265629.1,0,580,0,580
XP_011640932.1,XP_011265627.1,0,590,0,590
XP_011640932.1,XP_011265628.1,0,590,0,590
XP_011640932.1,XP_011265629.1,0,580,0,580
XP_011640935.1,XP_011265625.1,0,676,0,676
XP_011640935.1,XP_011265626.1,0,676,0,676
XP_011640936.1,XP_011265633.1,7.00E-109,310,5.00E-109,310
XP_011640936.1,XP_011265634.1,7.00E-109,310,5.00E-109,310
XP_011640936.1,XP_011265635.1,7.00E-109,310,5.00E-109,310
XP_011640936.1,XP_025264797.1,7.00E-109,310,5.00E-109,310
XP_011640937.1,XP_011267967.1,0,1652,0,1652
XP_011640937.1,XP_011267971.1,0,1603,0,1603
XP_011640937.1,XP_019885311.1,0,1652,0,1652
XP_011640937.1,XP_025267573.1,0,1634,0,1634
XP_011640937.1,XP_025267574.1,0,1638,0,1638
XP_011640937.1,XP_025267575.1,0,1641,0,1641
XP_011640937.1,XP_025267576.1,0,1646,0,1646
XP_011640937.1,XP_025267577.1,0,1652,0,1652
XP_011640937.1,XP_025267578.1,0,1658,0,1658
XP_011640937.1,XP_025267579.1,0,1666,0,1666
XP_011640937.1,XP_025267580.1,0,1625,0,1625
XP_011640937.1,XP_025267581.1,0,1629,0,1629
XP_011640937.1,XP_025267582.1,0,1595,0,1596
XP_011640937.1,XP_025267583.1,0,1595,0,1596
XP_011640938.1,XP_011265633.1,7.00E-109,310,5.00E-109,310
XP_011640938.1,XP_011265634.1,7.00E-109,310,5.00E-109,310
XP_011640938.1,XP_011265635.1,7.00E-109,310,5.00E-109,310
XP_011640938.1,XP_025264797.1,7.00E-109,310,5.00E-109,310
XP_011640939.1,XP_011265633.1,7.00E-109,310,5.00E-109,310
XP_011640939.1,XP_011265634.1,7.00E-109,310,5.00E-109,310
XP_011640939.1,XP_011265635.1,7.00E-109,310,5.00E-109,310
XP_011640939.1,XP_025264797.1,7.00E-109,310,5.00E-109,310
XP_011640941.1,XP_011265633.1,7.00E-109,310,5.00E-109,310
XP_011640941.1,XP_011265634.1,7.00E-109,310,5.00E-109,310
XP_011640941.1,XP_011265635.1,7.00E-109,310,5.00E-109,310
XP_011640941.1,XP_025264797.1,7.00E-109,310,5.00E-109,310
XP_011640942.1,XP_011265633.1,7.00E-109,310,5.00E-109,310
XP_011640942.1,XP_011265634.1,7.00E-109,310,5.00E-109,310
XP_011640942.1,XP_011265635.1,7.00E-109,310,5.00E-109,310
XP_011640942.1,XP_025264797.1,7.00E-109,310,5.00E-109,310
